comment_id	expert_name	date	comment
15217	Sameet Chavan  	2015-04-07 12:26:00	Exit Tata Motors DVR on bounce: Sameet Chavan
15218	Sameet Chavan  	2015-04-07 12:01:00	Hold Sun Pharma Advanced Research Company: Sameet Chavan
15219	Sudarshan Sukhani 	2015-04-06 17:07:00	Buy HUL for long term: Sudarshan Sukhani
15220	Sudarshan Sukhani 	2015-04-06 17:04:00	Avoid Cairn India, GAIL India: Sukhani
15221	Vishal B Malkan 	2015-04-06 15:26:00	Hold ITC; may test Rs 375: Vishal Malkan
15222	Vishal Malkan 	2015-04-06 15:25:00	Remain invested in Suzlon Energy: Vishal Malkan
15223	Vishal Malkan 	2015-04-06 15:14:00	Stay invested in Sun Pharma, says Vishal Malkan
15224	Vishal Malkan 	2015-04-06 15:12:00	Prefer private banking stocks: Vishal Malkan
15225	Sudarshan Sukhani 	2015-04-08 13:25:00	Adani Power may head higher: Sudarshan Sukhani
15226	Sudarshan Sukhani 	2015-04-08 10:56:00	More steam left in SKS Microfinance: Sudarshan Sukhani
15227	Sudarshan Sukhani 	2015-04-08 10:56:00	Buy Whirlpool India, Hitachi Home: Sudarshan Sukhani
15228	Sudarshan Sukhani 	2015-04-08 10:55:00	Buy Glenmark Pharma, says Sudarshan Sukhani
15229	Sudarshan Sukhani 	2015-04-08 10:55:00	Buy Coal India, says Sudarshan Sukhani
15230	Sudarshan Sukhani 	2015-04-08 10:51:00	Buy India Cements, says Sudarshan Sukhani
15231	Sudarshan Sukhani 	2015-04-08 10:22:00	Buy UltraTech Cement: Sudarshan Sukhani
15232	Sudarshan Sukhani 	2015-04-08 10:20:00	Karnataka Bank may move lower: Sudarshan Sukhani
15233	Sudarshan Sukhani 	2015-04-08 10:19:00	Buy Lupin, advises Sudarshan Sukhani
15234	Sudarshan Sukhani 	2015-04-08 10:12:00	Buy Voltas, says Sudarshan Sukhani
15235	Sudarshan Sukhani 	2015-04-08 10:09:00	Buy Asian Paints on dips: Sudarshan Sukhani
15236	Sudarshan Sukhani 	2015-04-08 09:13:00	Market trend is up; be on long side: Sudarshan Sukhani
15237	Sudarshan Sukhani 	2015-04-08 17:17:00	Avoid Sun TV: Sudarshan Sukhani
15238	Rahul Mohindar 	2015-04-08 15:11:00	Go long in TCS; short SBI: Rahul Mohindar
15239	Sudarshan Sukhani 	2015-04-08 15:10:00	Buy Glenmark Pharma, Bharat Forge, HPCL: Sudarshan Sukhani
15240	Rahul Mohindar 	2015-04-08 14:47:00	Pick HPCL, target Rs 700: Rahul Mohindar
15241	Sameet Chavan  	2015-04-08 14:45:00	Buy HPCL; sell YES Bank: Sameet Chavan
15242	Kunal Bothra 	2015-04-08 13:59:00	Buy Cipla, target Rs 780-820: Kunal Bothra
15243	Kunal Bothra 	2015-04-08 13:58:00	Sell Federal Bank, says Kunal Bothra
15244	Ashish Chaturmohta 	2015-04-08 13:48:00	Go long in L&T;, advises Ashish Chaturmohta
15245	Ashish Chaturmohta 	2015-04-08 13:47:00	Go long in HPCL, says Ashish Chaturmohta
15246	Ashish Chaturmohta 	2015-04-08 13:37:00	Short Oriental Bank of Commerce, says Ashish Chaturmohta
15247	Ashish Chaturmohta 	2015-04-08 13:33:00	Go long in Crompton Greaves: Ashish Chaturmohta
15248	Sudarshan Sukhani 	2015-04-08 13:26:00	Stay with Jaiprakash Associates: Sudarshan Sukhani
15249	Sudarshan Sukhani 	2015-04-09 12:05:00	Buy HDIL, advises Sudarshan Sukhani
15250	Sudarshan Sukhani 	2015-04-09 11:55:00	Buy Glenmark Pharma, advises Sudarshan Sukhani
15251	Sudarshan Sukhani 	2015-04-09 11:54:00	Remain invested in Coal India, target Rs 452: Sukhani
15252	Sudarshan Sukhani 	2015-04-09 11:53:00	Book profits in pharma: Sudarshan Sukhani
15253	Sudarshan Sukhani 	2015-04-09 11:33:00	Berger Paints an investing idea: Sukhani
15254	Sudarshan Sukhani 	2015-04-09 09:55:00	Buy BPCL, advises Sudarshan Sukhani
15255	Sudarshan Sukhani 	2015-04-09 09:54:00	Buy Mindtree, expect higher levels: Sudarshan Sukhani
15256	Sudarshan Sukhani 	2015-04-09 09:53:00	Sell OBC, says Sudarshan Sukhani
15257	Sudarshan Sukhani 	2015-04-09 09:33:00	Stay long; don't buy Bank Nifty: Sudarshan Sukhani
15258	Sudarshan Sukhani 	2015-04-08 17:32:00	HUL an opportunity, buy it: Sukhani
15259	Sudarshan Sukhani 	2015-04-08 17:30:00	Suzlon Energy can double in next 5 years: Sukhani
15260	Sudarshan Sukhani 	2015-04-08 17:19:00	Buy Aurobindo Pharma, says Sudarshan Sukhani
15261	Sudarshan Sukhani 	2015-04-09 16:21:00	Buy telecom stocks: Sudarshan Sukhani
15262	Sudarshan Sukhani 	2015-04-09 16:19:00	Buy banking stocks on market stability: Sudarshan Sukhani
15263	Aashish Tater 	2015-04-09 15:22:00	Buy India Cements, Tech Mahindra: Aashish Tater
15264	Sudarshan Sukhani 	2015-04-09 14:50:00	Buy Asian Paints, Colgate, Mcleod Russel: Sudarshan Sukhani
15265	Sahil Kapoor 	2015-04-09 14:42:00	Prefer Indiabulls Housing, target Rs 700-705: Sahil Kapoor
15266	Sahil Kapoor 	2015-04-09 14:41:00	Ashok Leyland good short-term pick: Sahil Kapoor
15267	Vishal B Malkan 	2015-04-09 14:32:00	Pick Adani Enterprises, advises Vishal Malkan
15268	Vishal B Malkan 	2015-04-09 14:31:00	Buy Century Textiles and Industries: Vishal Malkan
15269	Vishal B Malkan 	2015-04-09 14:29:00	Buy HPCL, advises Vishal Malkan
15270	Sudarshan Sukhani 	2015-04-09 13:44:00	Buy LT Foods, target Rs 170-180: Sudarshan Sukhani
15271	Sudarshan Sukhani 	2015-04-09 13:40:00	Sell GVK Power, says Sudarshan Sukhani
15272	Sudarshan Sukhani 	2015-04-09 12:06:00	Buy Rural Electrification Corporation: Sudarshan Sukhani
15273	Sudarshan Sukhani 	2015-04-13 10:18:00	Buy HDIL, invest in Voltas: Sudarshan Sukhani
15274	Sudarshan Sukhani 	2015-04-13 10:15:00	Prefer Motherson Sumi Systems: Sudarshan Sukhani
15275	Sudarshan Sukhani 	2015-04-13 09:29:00	Buy Infosys, advises Sudarshan Sukhani
15276	Sudarshan Sukhani 	2015-04-13 09:27:00	Go long in ACC, says Sudarshan Sukhani
15277	Sudarshan Sukhani 	2015-04-13 09:25:00	Go long in Axis Bank: Sudarshan Sukhani
15278	Sudarshan Sukhani 	2015-04-13 09:01:00	Move stops to 8,700, go long on Nifty: Sukhani
15279	Sameet Chavan  	2015-04-10 15:24:00	Buy Sesa Sterlite; sell Larsen & Toubro: Sameet Chavan
15280	Mithil Pradhan 	2015-04-10 14:31:00	Adani Ports may test Rs 356: Mithil Pradhan
15281	Mithil Pradhan 	2015-04-10 14:29:00	Go long in HPCL, says Mithil Pradhan
15282	Mithil Pradhan 	2015-04-10 14:23:00	Pick Infosys: Mithil Pradhan
15283	Ashish Chaturmohta 	2015-04-10 12:04:00	Hold NALCO, advises Ashish Chaturmohta
15284	Ashish Chaturmohta 	2015-04-10 11:38:00	Hold MRF, target Rs 43000-44000: Ashish Chaturmohta
15285	Sudarshan Sukhani 	2015-04-15 09:51:00	Go long in Sun Pharma, says Sudarshan Sukhani
15286	Sudarshan Sukhani 	2015-04-15 09:50:00	Buy Bank of Baroda, Canara Bank: Sudarshan Sukhani
15287	Sudarshan Sukhani 	2015-04-15 09:14:00	Buy Britannia Industries, target Rs 2500: Sudarshan Sukhani
15288	Sudarshan Sukhani 	2015-04-15 09:00:00	Trend up, stay long & add to your long positions: Sukhani
15289	Sudarshan Sukhani 	2015-04-13 16:36:00	Buy Biocon, says Sudarshan Sukhani
15290	Vishal B Malkan 	2015-04-13 15:23:00	Buy Adani Enterprises, Idea Cellular: Vishal Malkan
15291	Sudarshan Sukhani 	2015-04-13 14:46:00	Buy Adani Ent, Idea Cellular, ITC: Sudarshan Sukhani
15292	Sameet Chavan  	2015-04-13 14:44:00	Short YES Bank, target Rs 805: Sameet Chavan
15293	Sameet Chavan  	2015-04-13 14:36:00	Buy PTC India, says Sameet Chavan
15294	Sudarshan Sukhani 	2015-04-13 13:18:00	Hold BHEL, says Sudarshan Sukhani
15295	Sudarshan Sukhani 	2015-04-13 10:23:00	Buy NMDC, expect significant rally: Sudarshan Sukhani
15296	Sudarshan Sukhani 	2015-04-13 10:21:00	Prefer UPL: Sudarshan Sukhani
15297	Ashish Chaturmohta 	2015-04-15 15:11:00	Go long in SKS Microfinance: Ashish Chaturmohta
15298	Kunal Bothra 	2015-04-15 14:48:00	Intellect Design may go above Rs 160-165: Kunal Bothra
15299	Kunal Bothra 	2015-04-15 14:42:00	Go long in GIC Housing Finance: Kunal Bothra
15300	Sudarshan Sukhani 	2015-04-15 12:47:00	Hold Hindustan Zinc, advises Sudarshan Sukhani
15301	Sudarshan Sukhani 	2015-04-15 11:29:00	Just Dial may head towards Rs 1000: Sudarshan Sukhani
15302	Sudarshan Sukhani 	2015-04-15 11:29:00	Buy Gujarat Gas, advises Sudarshan Sukhani
15303	Sudarshan Sukhani 	2015-04-15 11:18:00	Buy Glenmark, Colgate Palmolive: Sudarshan Sukhani
15304	Sudarshan Sukhani 	2015-04-15 11:14:00	Buy DCB Bank: Sudarshan Sukhani
15305	Sudarshan Sukhani 	2015-04-15 10:53:00	Buy Mcleod Russel, says Sudarshan Sukhani
15306	Sudarshan Sukhani 	2015-04-15 10:50:00	Adani Ports may head higher: Sudarshan Sukhani
15307	Sudarshan Sukhani 	2015-04-15 10:27:00	Look at Reliance Industries: Sudarshan Sukhani
15308	Sudarshan Sukhani 	2015-04-15 10:02:00	L&T; may move towards Rs 1850: Sudarshan Sukhani
15309	Sudarshan Sukhani 	2015-04-16 09:36:00	Sesa Sterlite may hit Rs 210-220: Sudarshan Sukhani
15310	Sudarshan Sukhani 	2015-04-16 09:35:00	Buy YES Bank, advises Sudarshan Sukhani
15311	Sudarshan Sukhani 	2015-04-15 16:56:00	Buy PNB, BoB, Canara Bank: Sudarshan Sukhani
15312	Sudarshan Sukhani 	2015-04-15 16:25:00	Look at Wockhardt, says Sudarshan Sukhani
15313	Amit Harchekar 	2015-04-15 15:45:00	Buy Heidelberg Cement, says Amit Harchekar
15314	Amit Harchekar 	2015-04-15 15:44:00	Short BHEL, advises Amit Harchekar
15315	Amit Harchekar 	2015-04-15 15:44:00	Go long in Apollo Hospitals: Amit Harchekar
15316	Amit Harchekar 	2015-04-15 15:42:00	Short Hero Motocorp, target Rs 2430: Amit Harchekar
15317	Sudarshan Sukhani 	2015-04-15 15:20:00	Buy Ashok Leyland, Colgate: Sudarshan Sukhani
15318	Ashish Chaturmohta 	2015-04-15 15:14:00	Havells India may test Rs 275: Ashish Chaturmohta
15319	Ashish Chaturmohta 	2015-04-15 15:12:00	Go long in Larsen & Toubro: Ashish Chaturmohta
15320	Ashish Chaturmohta 	2015-04-15 15:11:00	Go long in YES Bank, target Rs 905: Ashish Chaturmohta
15321	Amit Harchekar 	2015-04-17 14:30:00	Go long in Exide Industries: Amit Harchekar
15322	Amit Harchekar 	2015-04-17 14:27:00	Short Tata Motors, says Amit Harchekar
15323	Amit Harchekar 	2015-04-17 14:26:00	Sell ICICI Bank on rally, says Amit Harchekar
15324	Sudarshan Sukhani 	2015-04-16 16:22:00	Buy Bharti Airtel, Idea Cellular on dips: Sudarshan Sukhani
15325	Sameet Chavan  	2015-04-16 15:15:00	Buy GAIL India; sell ITC: Sameet Chavan
15326	Sudarshan Sukhani 	2015-04-16 14:49:00	Buy Aurobindo Pharma; sell TVS Motor: Sukhani
15327	Sudarshan Sukhani 	2015-04-16 12:13:00	Hold Alembic, says Sudarshan Sukhani
15328	Sudarshan Sukhani 	2015-04-16 09:56:00	Short Sun TV: Sudarshan Sukhani
15329	Sudarshan Sukhani 	2015-04-16 09:56:00	Expect upside in Apollo Hospitals: Sudarshan Sukhani
15330	Sudarshan Sukhani 	2015-04-16 09:55:00	Buy Crompton Greaves, says Sudarshan Sukhani
15331	Sudarshan Sukhani 	2015-04-16 09:49:00	Look at SKS Microfinance, says Sudarshan Sukhani
15332	Sudarshan Sukhani 	2015-04-16 09:42:00	Protect trade, move out of Nifty below 8,700: Sukhani
15333	Sudarshan Sukhani 	2015-04-20 09:48:00	Sell CESC, says Sudarshan Sukhani
15334	Sudarshan Sukhani 	2015-04-20 09:46:00	Go long in HUL, says Sudarshan Sukhani
15335	Sudarshan Sukhani 	2015-04-20 09:40:00	Buy Sesa Sterlite, says Sudarshan Sukhani
15336	Sudarshan Sukhani 	2015-04-20 09:36:00	Sell Zee Entertainment Enterprises: Sudarshan Sukhani
15337	Sudarshan Sukhani 	2015-04-20 09:29:00	Short L&T; Finance Holdings, says Sukhani
15338	Sudarshan Sukhani 	2015-04-20 09:14:00	Nifty in trading range; go and sell: Sukhani
15339	Devang Mehta 	2015-04-17 16:29:00	Tata Steel, Coal India contra bets: Devang Mehta
15340	Devang Mehta 	2015-04-17 16:15:00	Prefer Tata Motors, Motherson Sumi: Devang Mehta
15341	Devang Mehta 	2015-04-17 16:10:00	Look at NIIT Tech, says Devang Mehta
15342	Kunal Bothra 	2015-04-17 15:24:00	Short Ambuja Cements, says Kunal Bothra
15343	Kunal Bothra 	2015-04-17 15:23:00	Bullish trend may continue in ONGC: Kunal Bothra
15344	Kunal Bothra 	2015-04-17 15:21:00	Buy Motherson Sumi, target Rs 540: Kunal Bothra
15345	Amit Harchekar 	2015-04-21 14:56:00	Short TCS, Federal Bank; buy Tata Steel: Amit Harchekar
15346	Rahul Mohindar 	2015-04-21 14:47:00	Buy Voltas, Hexaware Tech; sell Tata Motors: Rahul Mohindar
15347	Amit Harchekar 	2015-04-21 14:40:00	Buy Symphony on declines: Amit Harchekar
15348	Sudarshan Sukhani 	2015-04-20 17:05:00	TVS Motor may slip below Rs 200: Sukhani
15349	Vishal Malkan 	2015-04-20 15:09:00	Exit Tata Sponge, pick Century Textiles: Vishal Malkan
15350	Vishal Malkan 	2015-04-20 15:09:00	Hold Titagarh Wagons, says Vishal Malkan
15351	Sudarshan Sukhani 	2015-04-20 14:44:00	Sell Jubilant Food, Bajaj Auto, Sun TV: Sudarshan Sukhani
15352	Sameet Chavan  	2015-04-20 14:20:00	Godrej Industries may go to Rs 345: Sameet Chavan
15353	Sameet Chavan  	2015-04-20 14:19:00	Tata Motors DVR may slip to Rs 312: Sameet Chavan
15354	Sudarshan Sukhani 	2015-04-20 12:08:00	Exit LIC Housing Finance: Sudarshan Sukhani
15355	Sudarshan Sukhani 	2015-04-20 10:31:00	Avoid banking stocks, says Sukhani
15356	Sudarshan Sukhani 	2015-04-20 09:50:00	Invest in NTPC, says Sudarshan Sukhani
15357	Kunal Bothra 	2015-04-22 13:46:00	ACC may rise by 3-5%, says Kunal Bothra
15358	Sudarshan Sukhani 	2015-04-22 12:32:00	Exit Rolta India, says Sudarshan Sukhani
15359	Sudarshan Sukhani 	2015-04-22 12:03:00	Stay away from pharma space, see deep correction: Sukhani
15360	Sudarshan Sukhani 	2015-04-22 10:47:00	Buy metal stocks: Sudarshan Sukhani
15361	Sudarshan Sukhani 	2015-04-22 10:46:00	Buy Adani Enterprises, says Sudarshan Sukhani
15362	Sudarshan Sukhani 	2015-04-22 10:46:00	Buy Wockhardt: Sudarshan Sukhani
15363	Sudarshan Sukhani 	2015-04-22 10:45:00	Sell GAIL India, says Sudarshan Sukhani
15364	Sudarshan Sukhani 	2015-04-22 10:45:00	Expect lower levels in Tata Power: Sudarshan Sukhani
15365	Sudarshan Sukhani 	2015-04-22 10:27:00	Sell IndusInd Bank, advises Sudarshan Sukhani
15366	Sudarshan Sukhani 	2015-04-22 09:21:00	Step aside and look for more opportunities to sell: Sukhani
15367	Rahul Mohindar 	2015-04-21 16:56:00	Rahul Mohindar negative on ICICI Bank, Axis Bank
15368	Kunal Bothra 	2015-04-21 15:16:00	Buy Tata Steel, IGL: Kunal Bothra
15369	Sudarshan Sukhani 	2015-04-23 09:18:00	Won't take short positions unless get new signals: Sukhani
15370	Devang Mehta 	2015-04-22 16:51:00	Buy Reliance Industries, says Devang Mehta
15371	Devang Mehta 	2015-04-22 16:46:00	Prefer YES Bank, buy Sun Pharma: Devang Mehta
15372	Devang Mehta 	2015-04-22 16:41:00	Buy TCS, Wipro: Devang Mehta
15373	Sudarshan Sukhani 	2015-04-22 16:34:00	Buy Tata Steel, JSW Steel: Sudarshan Sukhani
15374	Sudarshan Sukhani 	2015-04-22 15:23:00	Sell Bajaj Auto, Reliance Capital, ICICI Bank: Sukhani
15375	Sameet Chavan  	2015-04-22 14:46:00	Buy ACC, IOC: Sameeet Chavan
15376	Kunal Bothra 	2015-04-22 14:20:00	Buy Hexaware Tech at around Rs 300-305: Kunal Bothra
15377	Kunal Bothra 	2015-04-22 14:19:00	Prefer Axis Bank, target Rs 560: Kunal Bothra
15378	Ashish Chaturmohta 	2015-04-22 14:18:00	Short Bharat Forge: Ashish Chaturmohta
15379	Ashish Chaturmohta 	2015-04-22 14:17:00	Go long in Voltas, advises Ashish Chaturmohta
15380	Ashish Chaturmohta 	2015-04-22 14:17:00	Go long in Glenmark, Aurobindo Pharma: Ashish Chaturmohta
15381	Sudarshan Sukhani 	2015-04-23 13:31:00	Stay invested in Aurobindo Pharma: Sudarshan Sukhani
15382	Sudarshan Sukhani 	2015-04-23 11:44:00	Buy Coal India, says Sudarshan Sukhani
15383	Sudarshan Sukhani 	2015-04-23 11:43:00	Buy M&M; Financial Services: Sudarshan Sukhani
15384	Sudarshan Sukhani 	2015-04-23 11:42:00	Buy IDBI Bank for long term: Sudarshan Sukhani
15385	Sudarshan Sukhani 	2015-04-23 11:37:00	Buy Biocon, says Sudarshan Sukhani
15386	Sudarshan Sukhani 	2015-04-23 11:31:00	Prefer Ashok Leyland: Sudarshan Sukhani
15387	Sudarshan Sukhani 	2015-04-23 11:28:00	Expect downside in Union Bank of India: Sudarshan Sukhani
15388	Sudarshan Sukhani 	2015-04-23 11:28:00	Short CESC, advises Sudarshan Sukhani
15389	Sudarshan Sukhani 	2015-04-23 11:20:00	Sell Dish TV, says Sudarshan Sukhani
15390	Sudarshan Sukhani 	2015-04-23 11:20:00	Buy BPCL: Sudarshan Sukhani
15391	Sudarshan Sukhani 	2015-04-23 11:00:00	Buy Aurobindo Pharma, advises Sudarshan Sukhani
15392	Sudarshan Sukhani 	2015-04-23 10:02:00	Buy Century Textiles and Industries: Sudarshan Sukhani
15393	Kunal Bothra 	2015-04-24 15:00:00	Buy Voltas; sell Indiabulls Real Estate: Kunal Bothra
15394	Amit Harchekar 	2015-04-24 14:32:00	Short Larsen & Toubro, advises Amit Harchekar
15395	Amit Harchekar 	2015-04-24 14:31:00	Amit Harchekar negative on Infosys
15396	Amit Harchekar 	2015-04-24 14:29:00	Short State Bank of India, target below Rs 240: Harchekar
15397	Amit Harchekar 	2015-04-24 14:14:00	Buy Bharti Airtel above Rs 405: Amit Harchekar
15398	Sudarshan Sukhani 	2015-04-23 16:29:00	Buy Vedanta, Tata Steel: Sudarshan Sukhani
15399	Kunal Bothra 	2015-04-23 15:32:00	Mastek may slip to Rs 340-350: Kunal Bothra
15400	Kunal Bothra 	2015-04-23 15:06:00	Prefer Tata Steel, says Kunal Bothra
15401	Kunal Bothra 	2015-04-23 15:04:00	Lupin may move to Rs 1950-2000: Kunal Bothra
15402	Sudarshan Sukhani 	2015-04-23 14:48:00	Buy JSW Steel; sell Shriram Transport, AB Nuvo: Sukhani
15403	Kunal Bothra 	2015-04-23 14:47:00	Stay invested in ITC, says Kunal Bothra
15404	Sudarshan Sukhani 	2015-04-23 13:33:00	Prefer HDIL with long term view: Sudarshan Sukhani
15405	Devang Mehta 	2015-04-28 16:45:00	Prefer NBFC socks: Devang Mehta
15406	Devang Mehta 	2015-04-28 16:42:00	Prefer Arvind, Eros Entertainment: Devang Mehta
15407	Devang Mehta 	2015-04-28 16:40:00	Prefer Suven Life Sciences, Granules India: Devang Mehta
15408	Devang Mehta 	2015-04-28 16:38:00	UPL may give 15-20% return: Devang Mehta
15409	Jai Bala  	2015-04-28 16:24:00	Bombay Burmah looks attractive: Jai Bala
15410	Amit Harchekar 	2015-04-28 14:36:00	Sell HCL Technologies, target Rs 810-815: Amit Harchekar
15411	Amit Harchekar 	2015-04-28 14:35:00	Go long in Hindalco Industries: Amit Harchekar
15412	Sameet Chavan  	2015-04-28 12:41:00	Stay invested in Infosys, advises Sameet Chavan
15413	Sameet Chavan  	2015-04-28 12:31:00	Ashok Leyland may test Rs 70-71: Sameet Chavan
15414	Sameet Chavan  	2015-04-27 14:30:00	Ambuja Cements may hit Rs 240: Sameet Chavan
15415	Sameet Chavan  	2015-04-27 14:09:00	Above Rs 443, UPL may test Rs 455-458: Sameet Chavan
15416	Sameet Chavan  	2015-04-27 13:53:00	Go long in HDFC Bank, advises Sameet Chavan
15417	Sudarshan Sukhani 	2015-04-29 11:28:00	Buy Maruti Suzuki India, says Sudarshan Sukhani
15418	Sudarshan Sukhani 	2015-04-29 11:26:00	Sell Sun TV Network, advises Sudarshan Sukhani
15419	Sudarshan Sukhani 	2015-04-29 11:24:00	Sell GAIL India, advises Sudarshan Sukhani
15420	Sudarshan Sukhani 	2015-04-29 11:24:00	Sell Petronet LNG: Sudarshan Sukhani
15421	Sudarshan Sukhani 	2015-04-29 10:42:00	Buy Berger Paints, target Rs 218: Sudarshan Sukhani
15422	Sudarshan Sukhani 	2015-04-29 10:05:00	Look at banking stocks: Sudarshan Sukhani
15423	Sudarshan Sukhani 	2015-04-29 10:04:00	Sell Bata India, says Sudarshan Sukhani
15424	Sudarshan Sukhani 	2015-04-29 10:02:00	Buy Tata Steel, advises Sudarshan Sukhani
15425	Sudarshan Sukhani 	2015-04-29 09:14:00	Trend is down, maintain strict stop losses: Sukhani
15426	Jai Bala  	2015-04-28 17:03:00	RComm top pick: Jai Bala
15427	Mithil Pradhan 	2015-04-28 16:54:00	Expect Cipla, Sun Pharma to head lower: Mithil Pradhan
15428	Mithil Pradhan 	2015-04-28 16:52:00	Go long in Maruti: Mithil Pradhan
15429	Sudarshan Sukhani 	2015-04-30 10:19:00	Buy Lupin, says Sudarshan Sukhani
15430	Sudarshan Sukhani 	2015-04-30 10:18:00	Buy Indiabulls Housing Finance, advises Sudarshan Sukhani
15431	Sudarshan Sukhani 	2015-04-30 10:18:00	Short Shriram Transport Finance: Sudarshan Sukhani
15432	Sudarshan Sukhani 	2015-04-30 09:45:00	IT space to remain weak, says Sudarshan Sukhani
15433	Sudarshan Sukhani 	2015-04-30 09:24:00	Nifty in downtrend, try to go short: Sukhani
15434	Sudarshan Sukhani 	2015-04-29 15:23:00	Buy Bharat Forge; sell ITC, Titan: Sudarshan Sukhani
15435	Rahul Mohindar 	2015-04-29 15:04:00	Buy YES Bank, Century Textiles, Bharti Airtel: Mohindar
15436	Ashish Chaturmohta 	2015-04-29 14:24:00	Short Reliance Infrastructure, advises Ashish Chaturmohta
15437	Ashish Chaturmohta 	2015-04-29 14:23:00	Go long in YES Bank, SKS Microfinance: Ashish Chaturmohta
15438	Sudarshan Sukhani 	2015-04-29 13:32:00	Stay with HDIL, says Sudarshan Sukhani
15439	Sudarshan Sukhani 	2015-04-29 11:47:00	Expect Axis Bank to head lower: Sudarshan Sukhani
15440	Sudarshan Sukhani 	2015-04-29 11:44:00	Buy Bharat Forge, advises Sudarshan Sukhani
15441	Anu Jain 	2015-05-01 11:27:00	ITC may slip to Rs 300-295: Anu Jain
15442	Anu Jain 	2015-05-01 11:26:00	Wipro may dip to Rs 520-510: Anuj Jain
15443	Sudarshan Sukhani 	2015-04-30 16:55:00	Prefer Infosys, Wipro for long term: Sudarshan Sukhani
15444	Ashish Chaturmohta 	2015-04-30 15:06:00	Sell Kotak Bank, Reliance Infra: Chaturmohta
15445	Sudarshan Sukhani 	2015-04-30 14:48:00	Sell ACC, Bajaj Auto, Zee Entertainment: Sudarshan Sukhani
15446	Amit Harchekar 	2015-04-30 13:51:00	Short BHEL, target Rs 205-208: Amit Harchekar
15447	Amit Harchekar 	2015-04-30 13:49:00	Short Power Finance Corporation, advises Amit Harchekar
15448	Sudarshan Sukhani 	2015-04-30 12:04:00	Stay invested in Lupin for long term: Sudarshan Sukhani
15449	Sudarshan Sukhani 	2015-04-30 11:05:00	Sell Dr Reddy's Laboratories, advises Sudarshan Sukhani
15450	Sudarshan Sukhani 	2015-04-30 10:31:00	Sell Tata Global Beverage, says Sudarshan Sukhani
15451	Sudarshan Sukhani 	2015-04-30 10:30:00	Sell Reliance Capital: Sudarshan Sukhani
15452	Sudarshan Sukhani 	2015-04-30 10:19:00	Sell Just Dial, advises Sudarshan Sukhani
15453	Sameet Chavan  	2015-05-04 13:51:00	Buy Bajaj Auto, advises Sameet Chavan
15454	Sudarshan Sukhani 	2015-05-04 12:33:00	Buy MRF & stay invested: Sudarshan Sukhani
15455	Sudarshan Sukhani 	2015-05-04 12:29:00	Buy Tech Mahindra: Sudarshan Sukhani
15456	Sudarshan Sukhani 	2015-05-04 11:12:00	Sell Exide Industries, advises Sudarshan Sukhani
15457	Sudarshan Sukhani 	2015-05-04 11:09:00	Buy State Bank of India, says Sudarshan Sukhani
15458	Sudarshan Sukhani 	2015-05-04 10:42:00	Buy pharma stocks, uptrend will resume: Sudarshan Sukhani
15459	Sudarshan Sukhani 	2015-05-04 10:35:00	Buy Maruti Suzuki, short M&M;: Sudarshan Sukhani
15460	Sudarshan Sukhani 	2015-05-04 10:33:00	Buy Siemens, advises Sudarshan Sukhani
15461	Sudarshan Sukhani 	2015-05-04 09:55:00	Buy Lupin, Sun Pharma: Sudarshan Sukhani
15462	Sudarshan Sukhani 	2015-05-04 09:52:00	Prefer PNB, YES Bank: Sudarshan Sukhani
15463	Sudarshan Sukhani 	2015-05-04 09:44:00	Close short positions; buy Nifty & Bank Nifty: Sukhani
15464	Anu Jain 	2015-05-01 11:28:00	Buy Idea Cellular on declines; may test Rs 200: Anu Jain
15465	Sudarshan Sukhani 	2015-05-06 09:19:00	Stay long in Nifty; focus on banks & pharma: Sukhani
15466	Kunal Bothra 	2015-05-05 16:16:00	Expect Century Textiles to head lower: Kunal Bothra
15467	Nooresh Merani 	2015-05-05 14:58:00	Buy Tata Chemicals, prefer Ceat: Nooresh Merani
15468	Amit Harchekar 	2015-05-05 14:53:00	Reliance Industries may test Rs 940-950: Amit Harchekar
15469	Kunal Bothra 	2015-05-05 14:51:00	Buy Maruti Suzuki, Vedanta: Kunal Bothra
15470	Amit Harchekar 	2015-05-05 14:39:00	Reliance Capital may touch Rs 450-455: Amit Harchekar
15471	Amit Harchekar 	2015-05-05 14:33:00	Hindalco Industries may hit Rs 152: Amit Harchekar
15472	Sudarshan Sukhani 	2015-05-04 16:44:00	Avoid Wockhardt, says Sudarshan Sukhani
15473	Vishal B Malkan 	2015-05-04 15:10:00	Hold Andhra Bank, target Rs 85: Vishal Malkan
15474	Vishal B Malkan 	2015-05-04 15:01:00	Hold Future Retail, advises Vishal Malkan
15475	Sudarshan Sukhani 	2015-05-04 14:45:00	Buy Adani Ports, Lupin, UPL: Sudarshan Sukhani
15476	Sameet Chavan  	2015-05-04 13:54:00	Buy Reliance Capital, target Rs 427: Sameet Chavan
15477	Sudarshan Sukhani 	2015-05-06 15:25:00	Sell Sun TV, Grasim Ind, Tata Global Beverage: Sukhani
15478	Kunal Bothra 	2015-05-06 14:16:00	Go long in Tata Communications, says Kunal Bothra
15479	Ashish Chaturmohta 	2015-05-06 12:59:00	Short Reliance Capital, target Rs 375-380: Chaturmohta
15480	Ashish Chaturmohta 	2015-05-06 12:55:00	Go long in Kotak Mahindra Bank: Ashish Chaturmohta
