comment_id	expert_name	date	comment
19258	Amit Harchekar 	2015-04-15 14:09:00	Here are few trading ideas from Amit Harchekar
19259	Gaurav Mehta 	2015-04-15 12:58:00	Expect new mkt highs; like IndusInd, Axis Bank: Ambit Cap
19260	Kunal Bothra 	2015-04-15 12:54:00	Here are some stock picks from Kunal Bothra
19261	Ashish Chaturmohta 	2015-04-15 12:16:00	Here are Ashish Chaturmohta's top trading ideas
19262	Jim O'Neill 	2015-04-15 10:51:00	India has run out of steam; bullish on China: Goldman Sachs
19263	Tushar Mahajan 	2015-04-15 10:46:00	See Nifty make a dash to 9000 in April series: Nomura
19264	Adrian Mowat 	2015-04-15 10:14:00	JP Morgan bullish on emerging markets
19265	Satish Gupta 	2015-04-15 10:13:00	Ambuja Cements, JK Tyre, ACC to get astro support: Gupta
19266	Anuj Singhal 	2015-04-17 08:18:00	Will correction continue?
19267	Sudarshan Sukhani 	2015-04-16 20:05:00	Mkt won't do much in 6 months; time to take money off: Pro
19268	Kunal Saraogi  	2015-04-16 12:31:00	Here are some stock picks from Kunal Saraogi
19269	Rajat Rajgarhia 	2015-04-16 12:21:00	See 14-15% earnigns growth for FY16; disappointing Q4: MOS
19270	Vineet Bhatnagar 	2015-04-16 11:12:00	Nifty may not hit 9K in a hurry; like Glenmark: PhillipCap
19271	Satish Gupta 	2015-04-16 10:27:00	Maruti, Ashok Leyland, M&M; to get astro support: Gupta
19272	Sridhar Sivaram 	2015-04-16 10:00:00	Stay in debt for now; equity mkt fully priced: Siva Cap
19273	TS Harihar  	2015-04-16 09:45:00	Here are few trading ideas from TS Harihar
19274	Sudarshan Sukhani 	2015-04-16 09:42:00	Protect trade, move out of Nifty below 8,700: Sukhani
19275	Jonathan Garner 	2015-04-16 08:50:00	Bullish India; mkts discounting 12-20% earnings growth: MS
19276	Shri Dharmesh Joshi 	2015-04-16 08:35:00	Ganeshaspeaks: Market prediction for April 16
19277	Ambareesh Baliga 	2015-04-16 08:27:00	Muted earnings priced-in; new highs unlikely: Baliga
19278	Joe Bell 	2015-04-17 22:09:00	Here’s what Joe Bell thinks about US equity market
19279	Mehraboon Irani 	2015-04-17 16:44:00	Don't expect strong Q4 nos; like Tata Motors: Pros
19280	Kunal Bothra 	2015-04-17 14:27:00	Here are Kunal Bothra's top trading ideas
19281	Amit Harchekar 	2015-04-17 14:21:00	Here are some stock picks from Amit Harchekar
19282	Chandan Taparia 	2015-04-17 13:00:00	Here are Chandan Taparia's top trading ideas
19283	Satish Gupta 	2015-04-17 11:58:00	BOI, SKS Micro, IDBI Bank to get astro support: Gupta
19284	Mayuresh Joshi 	2015-04-17 11:49:00	Here are Mayuresh Joshi's few trading ideas
19285	Deven Choksey 	2015-04-17 10:32:00	Mkt has lots of positive cues; 8500-9000 likely: Choksey
19286	VK Sharma 	2015-04-17 10:13:00	Here are few stock trading ideas from VK Sharma
19287	Rajat Bose 	2015-04-17 10:04:00	Here are Rajat Bose's top trading ideas
19288	Gautam Chhaochharia 	2015-04-17 09:43:00	See negative surprises in IT; Nifty Dec target reduced: UBS
19289	Shri Dharmesh Joshi 	2015-04-17 08:28:00	Ganeshaspeaks: Market prediction for April 17
19290	Sameet Chavan  	2015-04-20 13:01:00	Here are Sameet Chavan's top trading ideas
19291	Rahul Shah  	2015-04-20 12:38:00	Here are a few top trading ideas from Rahul Shah
19292	Tarun Lakhotia 	2015-04-20 12:03:00	How to play Reliance post stellar Q4 nos
19293	Ajay Srivastava 	2015-04-20 10:04:00	Oil can play spoilsport; bullish on telecom: Dimensions
19294	Ajay Bodke 	2015-04-20 09:59:00	Parl session, Q4 nos to drive mkt now: Prabhudas Lilladher
19295	Hemant Thukral 	2015-04-20 09:54:00	Here are few stock trading ideas from Hemant Thukral
19296	Shri Dharmesh Joshi 	2015-04-20 09:35:00	Ganeshaspeaks: Market prediction for April 20
19297	Sudarshan Sukhani 	2015-04-20 09:14:00	Nifty in trading range; go and sell: Sukhani
19298	Mahesh Nandurkar 	2015-04-20 09:12:00	MAT - big worry for FIIs, says CLSA
19299	Satish Gupta 	2015-04-20 08:54:00	Stock market prediction for April 20-24: Satish Gupta
19300	Anuj Singhal 	2015-04-20 08:11:00	Markets set to test lower levels?
19301	CK Narayan 	2015-04-18 14:27:00	Stay positive on Nifty; RIL, HUL to lead next week: Narayan
19302	Manish Hathiramani 	2015-04-21 14:00:00	Here are Manish Hathiramani's few trading ideas
19303	Krish Subramanyam 	2015-04-21 12:47:00	Here are few stock trading ideas from Krish Subramanyam
19304	Mahantesh Sabarad 	2015-04-21 12:44:00	Monsoon key trigger for mkt; Nifty may go to 8300: SBICap
19305	Sandeep Bhatia 	2015-04-21 10:17:00	Parl tussle spooking Nifty; IT to be flavour of mkt: Kotak
19306	Satish Gupta 	2015-04-21 10:00:00	Bharti Airtel, ACC, Grasim to get astro support: Gupta
19307	Siddarth Bhamre 	2015-04-21 09:45:00	Here are some stock picks from Siddarth Bhamre
19308	Deepak Shenoy 	2015-04-21 09:26:00	Here are Deepak Shenoy's top trading ideas
19309	Vikas Khemani 	2015-04-21 09:05:00	Mkt attractive at 8250-8300; like banks, autos: Edelweiss
19310	Mark Mobius 	2015-04-21 09:04:00	Correction on, not bear market; opportunity to buy: Mobius
19311	Shri Dharmesh Joshi 	2015-04-21 08:26:00	Ganeshaspeaks: Market prediction for April 21
19312	Ambareesh Baliga 	2015-04-20 16:50:00	Mkt downtrend to continue, better entry levels seen: Pros
19313	Pritesh Mehta 	2015-04-20 13:55:00	Here are some stock picks from Pritesh Mehta
19314	Kunal Bothra 	2015-04-22 13:33:00	Here are few stock trading ideas from Kunal Bothra
19315	Ashish Chaturmohta 	2015-04-22 12:24:00	Here are Ashish Chaturmohta's top trading ideas
19316	Satish Gupta 	2015-04-22 11:14:00	M&M;, Ashok Leyland, ACC to get astro support: Gupta
19317	Vibhav Kapoor 	2015-04-22 10:49:00	Brace for Nifty at 7600, downgrades post Q4 earnings: IL&FS;
19318	Chandan Taparia 	2015-04-22 09:35:00	Here are few stock trading ideas from Chandan Taparia
19319	Parag Thakkar 	2015-04-22 09:22:00	Here are Parag Thakkar's few trading ideas
19320	Sudarshan Sukhani 	2015-04-22 09:21:00	Step aside and look for more opportunities to sell: Sukhani
19321	Shri Dharmesh Joshi 	2015-04-22 08:24:00	Ganeshaspeaks: Market prediction for April 22
19322	Anuj Singhal 	2015-04-22 08:19:00	Can market bounce back?
19323	Dipan Mehta 	2015-04-21 18:03:00	'If you can't stomach a 15% fall, don't stay in stocks'
19324	Vivek Patil 	2015-04-21 15:34:00	Sensex may fall to 22K pre-monsoon; like aviation: Expert
19325	Amit Harchekar 	2015-04-21 14:01:00	Here are few stock trading ideas from Amit Harchekar
19326	Bruno Verstrate 	2015-04-23 13:46:00	See very positive mood across Eurozone: Lakefield Partners
19327	Gaurav Bissa  	2015-04-23 12:49:00	Here are Gaurav Bissa's top trading ideas
19328	Satish Gupta 	2015-04-23 10:43:00	Maruti, M&M;, Ambuja Cements to get astro support: Gupta
19329	Jitendra Sriram 	2015-04-23 09:50:00	Year-end Sensex target 30100; earnings critical: HSBC India
19330	Amit Gupta 	2015-04-23 09:38:00	Here are few stock trading ideas from Amit Gupta
19331	Prakash Diwan 	2015-04-23 09:26:00	Here are some stock picks from Prakash Diwan
19332	Sudarshan Sukhani 	2015-04-23 09:18:00	Won't take short positions unless get new signals: Sukhani
19333	Anuj Singhal 	2015-04-23 08:26:00	Volatility to continue
19334	Tim Ghriskey 	2015-04-22 22:26:00	Here's what Tim Ghriskey makes of US equity markets
19335	Niraj Dalal 	2015-04-22 17:08:00	Two stock ideas with 3x potential returns in 5 years
19336	Devang Mehta 	2015-04-22 16:37:00	Market to remain volatile; buy YES Bank, Wipro: Experts
19337	Gaurav Bissa  	2015-04-22 14:17:00	Here are some stock picks from Gaurav Bissa
19338	Amit Harchekar 	2015-04-24 12:50:00	Here are Amit Harchekar's top trading ideas
19339	Chandan Taparia 	2015-04-24 12:23:00	Here are few stock trading ideas from Chandan Taparia
19340	Girish Pai 	2015-04-24 12:23:00	Sensex earnings to pick up in H2, buy Fed Bank: Nirmal Bang
19341	Moshe Katri 	2015-04-24 11:23:00	Q4 uneventful for Infosys; FY16 guidance key: Moshe Katri
19342	Satish Gupta 	2015-04-24 10:35:00	Jubilant Food, Britannia, KRBL to get astro support: Gupta
19343	Deven Choksey 	2015-04-24 10:04:00	Don't see robust Infy nos, but see huge potential: Choksey
19344	VK Sharma 	2015-04-24 09:43:00	Here are VK Sharma's top trading ideas
19345	CK Narayan 	2015-04-24 09:38:00	Mkt at 8200 likely; sell Bank Nifty on rally: CK Narayan
19346	Rajat Bose 	2015-04-24 09:32:00	Seeing intraday volatility; 8429 critical level: Rajat Bose
19347	Anuj Singhal 	2015-04-24 08:33:00	Can market recover?
19348	Kunal Saraogi  	2015-04-23 14:00:00	Here are top trading ideas from Kunal Saraogi
19349	Manish Hathiramani 	2015-04-23 13:57:00	Here are few stock trading ideas from Manish Hathiramani
19350	Harendra Kumar 	2015-04-27 10:25:00	Mkt may trade in 7800-8200 range; buy NTPC, Prestige: Elara
19351	Michael Every 	2015-04-27 10:20:00	Hawkish view by Fed could jolt global markets: Rabobank
19352	Ratnesh Kumar 	2015-04-27 09:59:00	Midcaps to stay attractive; positive on cyclicals: Expert
19353	Chandan Taparia 	2015-04-27 09:13:00	Here are Chandan Taparia's few trading ideas
19354	Rakesh Arora 	2015-04-27 08:47:00	Continue to use buy on dips strategy, says Macquarie
19355	Shri Dharmesh Joshi 	2015-04-27 08:40:00	Ganeshaspeaks: Market prediction for April 27
19356	Anuj Singhal 	2015-04-27 08:33:00	Expect volatility in expiry week
19357	Pashupati Advani 	2015-04-25 16:08:00	'May head lower over 2-3 months; long-term bull mkt intact'
19358	Sanjeev Prasad 	2015-04-25 14:26:00	FIIs considering other mkts over India; like IT: Kotak Inst
19359	Amit Dalal 	2015-04-25 11:54:00	Would not be a big seller or buyer in this mkt: Amit Dalal
19360	Kunal Bothra 	2015-04-24 14:00:00	Here are few stock trading ideas from Kunal Bothra
19361	Varun Lohchab 	2015-04-24 13:00:00	See sluggish topline growth for FMCG cos in Q4: CIMB
19362	Siddarth Bhamre 	2015-04-28 09:21:00	Here are Siddarth Bhamre's top trading ideas
19363	Prakash Diwan 	2015-04-28 09:21:00	Here are some stock picks from Prakash Diwan
19364	Shri Dharmesh Joshi 	2015-04-28 08:36:00	Ganeshaspeaks: Market prediction for April 28
19365	Anuj Singhal 	2015-04-28 08:27:00	Sell-off may continue
19366	Neelkanth Mishra 	2015-04-28 07:28:00	Further Re fall may benefit IT, pharma, RIL: Credit Suisse
19367	Ambareesh Baliga 	2015-04-27 16:16:00	2015 to be a year of wealth preservation: Pros
19368	Pritesh Mehta 	2015-04-27 13:58:00	Here are some stock picks from Pritesh Mehta
19369	Rahul Shah  	2015-04-27 13:23:00	Here are few stock trading ideas from Rahul Shah
19370	Sameet Chavan  	2015-04-27 12:34:00	Here are Sameet Chavan's few trading ideas
19371	Jai Bala  	2015-04-27 12:21:00	Correction not over; Nifty may break 8000: Jai Bala
19372	Ajay Jain 	2015-04-27 11:27:00	Invest in pharma, oil & gas at lower levels: Ajay Jain
19373	Satish Gupta 	2015-04-27 11:18:00	Stock market prediction for Apr 27-30: Satish Gupta
19374	Jai Bala  	2015-04-28 16:20:00	See Nifty at 9300-9600 by Dec 2015; negative DLF: Jai Bala
19375	Ajay Bagga 	2015-04-28 16:18:00	Market not yet out of woods; keep an eye on expiry: Pros
19376	Robert Parker 	2015-04-28 15:15:00	India to consolidate over next few mths; like cyclicals: CS
19377	Amit Harchekar 	2015-04-28 13:54:00	Here are Amit Harchekar's top trading ideas
19378	Arnab Das 	2015-04-28 13:00:00	Global money shifting out of India to China: Arnab Das
19379	Manish Hathiramani 	2015-04-28 12:30:00	Here are few stock trading ideas from Manish Hathiramani
19380	Krish Subramanyam 	2015-04-28 12:04:00	Here are Krish Subramanyam's top trading ideas
19381	Deepak Shenoy 	2015-04-28 11:48:00	Here are few stock trading ideas from Deepak Shenoy
19382	Ajay Jain 	2015-04-28 11:48:00	Expect positive move in banks, oil & gas: Astromoneyguru
19383	Satish Gupta 	2015-04-28 10:08:00	Bharti Airtel, RComm, Tata Comm to get astro support: Gupta
19384	Saurabh Mukherjea 	2015-04-28 10:07:00	See FY16 GDP growth at 7.5%; shun rural, capex plays: Ambit
19385	CK Narayan 	2015-04-28 09:29:00	'Market focussing on bad news, but won't be easy for bears'
19386	Ashish Chaturmohta 	2015-04-29 12:54:00	Here are a few trading ideas from Ashish Chaturmohta
19387	Chandan Taparia 	2015-04-29 12:29:00	Here are Chandan Taparia's few trading ideas
19388	Rahul Arora 	2015-04-29 12:20:00	Stick to 9000-9500 Nifty call by end 2015: Nirmal Bang
19389	Ajay Jain 	2015-04-29 11:14:00	Expect positive move in bank, pharma space: Ajay Jain
19390	Sanjay Dutt 	2015-04-29 10:21:00	Revenue growth 2 quarters away, rupee a worry: Sanjay Dutt
19391	Satish Gupta 	2015-04-29 10:16:00	Hero Moto, Maruti, Bharat Forge to get astro support: Gupta
19392	Anand Tandon 	2015-04-29 09:40:00	'Mkt oversold in near term but valuations still not cheap'
19393	Sudarshan Sukhani 	2015-04-29 09:14:00	Trend is down, maintain strict stop losses: Sukhani
19394	Bhavesh Gandhi  	2015-04-29 09:12:00	IIFL on telecom: Buy Idea, Bharti at current levels
19395	Amit Gupta 	2015-04-29 08:59:00	Here are some top trading ideas from Amit Gupta
19396	Shri Dharmesh Joshi 	2015-04-29 08:46:00	Ganeshaspeaks: Market prediction for April 29
19397	Anuj Singhal 	2015-04-29 08:39:00	Will Nifty hold 8200?
19398	Amit Harchekar 	2015-04-30 13:22:00	Here are Amit Harchekar's few trading ideas
19399	Samir Arora 	2015-04-30 12:30:00	Continue to see 'serious interest' in India: Samir Arora
19400	Gaurav Bissa  	2015-04-30 12:00:00	Here are Gaurav Bissa's top trading ideas
19401	Bhavin Desai 	2015-04-30 10:43:00	Nifty trading strategy for expiry: The put butterfly
19402	Satish Gupta 	2015-04-30 10:35:00	Tata Motors, Maruti, Sun Pharma to get astro support: Gupta
19403	Sudarshan Sukhani 	2015-04-30 09:24:00	Nifty in downtrend, try to go short: Sukhani
19404	Shri Dharmesh Joshi 	2015-04-30 09:13:00	Ganeshaspeaks: Market prediction for April 30
19405	Udayan Mukherjee 	2015-04-30 09:00:00	Don't rush to buy stocks; let prices come to you: Udayan
19406	James Glassman 	2015-04-30 08:38:00	See Fed hiking rates in Sept, may not impact EMs much: JPM
19407	Anuj Singhal 	2015-04-30 08:19:00	F&O; expiry today; see rangebound trade
19408	Deven Choksey 	2015-04-29 16:20:00	Mkt to stabilise near-term, may breach 8K later: Pros
19409	Gaurav Bissa  	2015-04-29 14:17:00	Here are Gaurav Bissa's top trading ideas
19410	Siddharth Teli 	2015-05-04 09:37:00	Here are few stock trading ideas from Siddharth Teli
19411	Satish Gupta 	2015-05-04 09:20:00	Stock market prediction for May 4-8: Satish Gupta
19412	Anuj Singhal 	2015-05-04 08:30:00	Short covering likely
19413	Shri Dharmesh Joshi 	2015-05-04 08:13:00	Ganeshaspeaks: Market prediction for May 04
19414	Ramki Ramkrishnan 	2015-05-01 22:18:00	Investors should enter mkt at 8080: Ramki Ramkrishnan
19415	Dipen Sheth 	2015-05-01 14:09:00	Mkt pullback seen; buy IT, Bank Nifty: HDFC Securities
19416	Mehraboon Irani 	2015-04-30 16:36:00	Mkt may continue to see more pain; valuations high: Pros
19417	Gautam Chhaochharia 	2015-04-30 15:22:00	Maintain Nifty target of 9200 by December 2015: UBS
19418	Siddarth Bhamre 	2015-04-30 15:00:00	See bounce in 1st wk of May; correction to follow: Angel
19419	Manas Jaiswal  	2015-04-30 14:29:00	Here are some stock picks from Manas Jaiswal
19420	Manish Singh 	2015-04-30 14:21:00	Govt still has goodwill of foreign investors: Crossbridge
19421	Ashish Chaturmohta 	2015-04-30 14:18:00	Here are a few top trading ideas from Ashish Chaturmohta
19422	Prayesh Jain 	2015-05-04 15:00:00	Auto cos in focus post April sales: Here's what to buy now
19423	Pritesh Mehta 	2015-05-04 14:07:00	Here are top trading ideas from Pritesh Mehta
19424	Gaurav Mehta 	2015-05-04 13:00:00	Nifty bounceback capped at 8500 in near term: Ambit
19425	Hartmut Issel 	2015-05-04 12:39:00	Low oil hit corporate profits; recovery underway: UBS
19426	Sachin Shahin 	2015-05-04 12:26:00	Mkt in consolidation mode, upstream cos to do well: Emkay
19427	Ajay Jain 	2015-05-04 12:26:00	Expect positive move in metal space: Astromoneyguru
19428	Sameet Chavan  	2015-05-04 12:19:00	Here are a few top trading ideas from Sameet Chavan
19429	Monal Desai 	2015-05-04 12:10:00	Here are Monal Desai's top trading ideas
19430	Govindarajan Chellappa 	2015-05-04 10:28:00	See earnings growth @14% for FY16, 16% in FY17: Jefferies
19431	Michael Kurtz 	2015-05-04 10:04:00	India 'best EM turnaround story on planet': Nomura
19432	Hemant Thukral 	2015-05-04 09:48:00	Here are Hemant Thukral's few trading ideas
19433	Sudarshan Sukhani 	2015-05-04 09:44:00	Close short positions; buy Nifty & Bank Nifty: Sukhani
19434	Manish Hathiramani 	2015-05-05 12:57:00	Here are few stock trading ideas from Manish Hathiramani
19435	R Sreesankar	2015-05-05 12:11:00	Infosys, TCS top picks in IT; like Maruti: Prabhudas
19436	Krish Subramanyam 	2015-05-05 12:07:00	Here are Krish Subramanyam's few trading ideas
19437	Satish Gupta 	2015-05-05 11:20:00	HUL, Dabur, Godrej Consumer to get astro support: Gupta
19438	Dhiraj Agarwal 	2015-05-05 10:39:00	Positive on market, IT stocks look reasonable: Expert
19439	Siddarth Bhamre 	2015-05-05 09:44:00	Here are Siddarth Bhamre's top trading ideas
19440	Anish Damania 	2015-05-05 09:07:00	Nifty may fall further to 7900; like IOC, Infosys: IDFC Sec
19441	Neelkanth Mishra 	2015-05-05 08:56:00	Credit Suisse cuts FY16 Nifty EPS estimates by 2%
19442	Anuj Singhal 	2015-05-05 08:46:00	Will the rally sustain?
19443	Shri Dharmesh Joshi 	2015-05-05 08:40:00	Ganeshaspeaks: Market prediction for May 05
19444	Ambareesh Baliga 	2015-05-04 16:35:00	Nifty may rally to 8400 but not beyond, say experts
19445	Ramesh Damani 	2015-05-04 15:15:00	Fed hike far away, growth to pick up in 3 months: Experts
19446	Chintan J Mehta 	2015-05-06 13:14:00	Sharp sell-off in mkt: Here's what to buy from metal space
19447	Ashish Chaturmohta 	2015-05-06 12:12:00	Here are Ashish Chaturmohta's top trading ideas
19448	Sanjay Dutt 	2015-05-06 10:48:00	Mkt correction healthy; focus on frontline stocks: Experts
19449	Ajay Jain 	2015-05-06 10:15:00	Expect volatility in market: Astromoneyguru
19450	Pramod Gubbi 	2015-05-06 10:02:00	Market may see double-digit correction from here: Gubbi
19451	Satish Gupta 	2015-05-06 09:44:00	Bharti Airtel, RComm, Tata Comm to get astro support: Gupta
19452	Amit Gupta 	2015-05-06 09:39:00	Here are few top trading ideas from Amit Gupta
19453	Prakash Diwan 	2015-05-06 09:28:00	Here are Prakash Diwan's top trading ideas
19454	Sudarshan Sukhani 	2015-05-06 09:19:00	Stay long in Nifty; focus on banks & pharma: Sukhani
19455	Shri Dharmesh Joshi 	2015-05-06 08:42:00	Ganeshaspeaks: Market prediction for May 6
19456	Anuj Singhal 	2015-05-06 08:41:00	Is short covering bounce over?
19457	Amit Harchekar 	2015-05-05 13:54:00	Here are Amit Harchekar's top trading ideas
19458	Ajay Srivastava 	2015-05-07 10:00:00	Bull market over, just a step away from panic: Dimensions
19459	Manoj Murlidharan 	2015-05-07 09:47:00	Here are a few top trading ideas from Manoj Murlidharan
19460	Satish Gupta 	2015-05-07 09:33:00	Bharti Airtel, RComm, MTNL to get astro support: Gupta
19461	Sudarshan Sukhani 	2015-05-07 09:32:00	Be short in Nifty, keep stop loss at 8200: Sukhani
19462	Shri Dharmesh Joshi 	2015-05-07 09:03:00	Ganeshaspeaks: Market prediction for May 7
19463	Ambareesh Baliga 	2015-05-07 08:50:00	Nifty likely to take support at 8000-8050; like ITC: Baliga
19464	Vivek Misra 	2015-05-07 08:37:00	Next 1-2 qtrs to be weak; Sensex may fall up to 26K: SocGen
19465	Anuj Singhal 	2015-05-07 08:35:00	Sell off likely to continue
19466	Mehraboon Irani 	2015-05-06 20:14:00	Here's what Mehraboon Irani makes of Indian equity markets
19467	UR Bhat 	2015-05-06 16:50:00	Valuations will be attractive at 8k level; like auto: Bhat
19468	Bharat Iyer 	2015-05-06 16:00:00	FIIs' extreme India overweight may exacerbate risk: JPM
19469	Manas Jaiswal  	2015-05-06 14:27:00	Here are Manas Jaiswal's top trading ideas
19470	Anuj Singhal 	2015-05-08 08:54:00	Short covering bounce likely today
19471	Mehraboon Irani 	2015-05-07 16:11:00	Mkt to bleed further; like PNB, IndusInd: Mehraboon Irani
19472	Nirmal Jain 	2015-05-07 15:20:00	See some long-only FIIs coming back; bull mkt intact: IIFL
19473	Sahil Kapoor 	2015-05-07 14:09:00	Here are top trading ideas from Sahil Kapoor
19474	Prakash Diwan 	2015-05-07 14:01:00	Here are Prakash Diwan's few trading ideas
19475	Vishal Malkan 	2015-05-07 13:02:00	Here are Vishal Malkan's top trading ideas
19476	Andre De Silva 	2015-05-07 12:53:00	US bond-yields may see a jump once Fed hikes rates: HSBC
19477	Deepak Shenoy 	2015-05-07 12:18:00	Market seeing 'much needed' correction: Deepak Shenoy
19478	JK Jain 	2015-05-07 12:09:00	Here are some top trading ideas from JK Jain
19479	Adrian Mowat 	2015-05-07 11:02:00	This is routine correction in a bull market: Adrian Mowat
19480	Ajay Jain 	2015-05-07 10:27:00	Invest in frontline stocks at lower levels: Astromoneyguru
19481	Sakthi Siva 	2015-05-07 10:27:00	India still remains expensive, don't buy: Credit Suisse
19482	Chandan Taparia 	2015-05-08 12:17:00	Here are Chandan Taparia's trading ideas
19483	Michael Every 	2015-05-08 12:07:00	US payroll data to impact Fed rate decision: Rabobank
19484	Sanjay Sinha 	2015-05-08 11:46:00	Correction more tactical, buy engineering & auto: Citrus
19485	Ajay Jain 	2015-05-08 11:29:00	Expect positive move in banks, auto, metal space: Ajay Jain
19486	Mark Matthews 	2015-05-08 11:01:00	Positive India, China top-pick; $ may weaken: Mark Mathews
19487	Satish Gupta 	2015-05-08 10:39:00	Ashok Leyland, Lupin, Maruti to get astro support: Gupta
19488	Andrew Holland 	2015-05-08 10:07:00	Volatility to continue, see Nifty at 8500 short-term: Ambit
19489	VK Sharma 	2015-05-08 09:33:00	Here are top trading ideas from VK Sharma
19490	Deven Choksey 	2015-05-08 09:25:00	Mkt may consolidate; like autos, Hsg Fin cos: Deven Choksey
19491	Rajat Bose 	2015-05-08 09:12:00	Nifty may test 8150-8180; don’t be long: Rajat Bose
19492	Sunil Garg 	2015-05-08 08:56:00	See Nifty support at 7500; IT to outperform: JPMorgan
19493	Shri Dharmesh Joshi 	2015-05-08 08:55:00	Ganeshaspeaks: Market prediction for May 8
19494	Ajay Jain 	2015-05-11 10:58:00	See positive move in cement, metals, infra space: Ajay Jain
19495	Dipen Sheth 	2015-05-11 10:04:00	Don't miss this chance to buy; like Maruti, PSBs: HDFC Sec
19496	Hemant Thukral 	2015-05-11 09:47:00	Here are Hemant Thukral's few trading ideas
19497	Jonathan Garner 	2015-05-11 09:34:00	Overweight India; FMCG, cap goods look good: Morgan Stanley
19498	Kunj Bansal 	2015-05-11 09:28:00	See back-ended growth for India; like JK Cement: Centrum
19499	Sudarshan Sukhani 	2015-05-11 09:08:00	Bigger rally in the offing once Nifty crosses 8350:Sukhani
19500	Anuj Singhal 	2015-05-11 08:58:00	How much more for short covering bounce?
19501	James Glassman 	2015-05-11 08:37:00	Fed may hike rates in Sept; 2015 good for India: JP Morgan
19502	Jyotivardhan Jaipuria 	2015-05-11 08:21:00	See flat to slightly negative returns from market: BofA ML
19503	Jim O'Neill 	2015-05-09 14:32:00	$75-80 right crude price; more selling in Indian mkt: Pros
19504	Siddarth Bhamre 	2015-05-08 15:55:00	Expect market volatility to rise in upcoming days: Angel
19505	Amit Harchekar 	2015-05-08 13:31:00	Here are some top trading ideas from Amit Harchekar
19506	Siddarth Bhamre 	2015-05-12 09:27:00	Here are Siddarth Bhamre's top trading ideas
19507	Sandeep Shenoy 	2015-05-12 09:26:00	Mkt volatility to stay until Sept; like pvt banks: Pioneer
19508	Shubham Agarwal 	2015-05-12 09:05:00	Expect 7,700 on Nifty; strong resistance seen at 8,500:MOSL
19509	Anuj Singhal 	2015-05-12 08:36:00	Short covering done, what next?
19510	Timothy Moe 	2015-05-12 08:33:00	Expect further gains into H2 2015: Goldman Sachs
19511	Herald van der Linde 	2015-05-11 16:01:00	See India making strong comeback, China to outperform: HSBC
19512	Amit Harchekar 	2015-05-11 14:05:00	Here are some stock picks from Amit Harchekar
19513	Hans Goetti 	2015-05-11 12:35:00	Time to build portfolio; Fed June hike unlikely: Pros
19514	Sameet Chavan  	2015-05-11 12:30:00	Here are Sameet Chavan's few trading ideas
19515	Rahul Shah  	2015-05-11 12:02:00	Here are few stock trading ideas from Rahul Shah
19516	Chris Roberts 	2015-05-11 11:31:00	Worst over for Indian mkt; like ICICI Bk, DRL: Asianomics
19517	Satish Gupta 	2015-05-11 10:58:00	Stock market prediction for May 11-15: Satish Gupta
19518	Anuj Singhal 	2015-05-13 08:31:00	Can market bounce back?
19519	Tim Ghriskey 	2015-05-12 22:24:00	Here's Tim Ghriskey's view on US equity markets
19520	Nigel D Souza 	2015-05-12 16:37:00	Will Nifty hold 8000 mark?
19521	Jigar Shah 	2015-05-12 16:17:00	Nifty unlikely to sustain 7800-8100 level; buy ITC: Experts
19522	Vivek Patil 	2015-05-12 15:51:00	Sensex may dip to 22500 by monsoon, jump to 30k by Dec: Pro
19523	Jagdish Malkani 	2015-05-12 14:47:00	Unnerved by fall; expect 8000 on Nifty to hold: Malkani
19524	Ashish Chaturmohta 	2015-05-12 14:01:00	Here are Ashish Chaturmohta's top trading ideas
19525	Amit Harchekar 	2015-05-12 12:42:00	Here are few stock trading ideas from Amit Harchekar
19526	Krish Subramanyam 	2015-05-12 11:59:00	Here are Krish Subramanyam's top trading ideas
19527	Satish Gupta 	2015-05-12 10:46:00	TCS, Tech Mahindra, Hexaware to get astro support: Gupta
19528	Prabodh Agarwal 	2015-05-12 10:15:00	FY16 may see 18-19% earnings growth; like IT, cement: IIFL
19529	Ajay Jain 	2015-05-12 10:05:00	Expect profit booking in PNB, SBI, BoB: Ajay Jain
19530	Rahul Mohindar 	2015-05-13 14:39:00	Here are some stock picks from Rahul Mohindar
19531	Kunal Bothra 	2015-05-13 13:15:00	Here are top trading ideas from Kunal Bothra
19532	Ashish Chaturmohta 	2015-05-13 12:55:00	Here are Ashish Chaturmohta's top trading ideas
19533	Prakash Diwan 	2015-05-13 12:44:00	Midcaps the space to be in, like Indo Count: Altamount
19534	Dilip Bhat 	2015-05-13 11:56:00	Stay away from mkt till mid-June; like L&T;: P Lilladher
19535	Satish Gupta 	2015-05-13 10:54:00	M&M;, Hero Moto, Eicher Motors to get astro support: Gupta
19536	Ajay Jain 	2015-05-13 10:54:00	Expect positive move in market: Astromoneyguru
19537	Bharat Iyer 	2015-05-13 10:00:00	Mkt won't fall more than 5%; like CV, cement cos: JP Morgan
19538	Chandan Taparia 	2015-05-13 09:53:00	Here are Chandan Taparia's top trading ideas
19539	Vivek Rajpal 	2015-05-13 09:44:00	See relief in fixed income mkt; June rate cut likely:Nomura
19540	Sudarshan Sukhani 	2015-05-13 09:29:00	Go long on Nifty above 8,300 & short below 8,050: Sukhani
19541	Jonathan Garner 	2015-05-13 09:05:00	Overweight India; downgraded China; see Brent at $60: MS
