label,comment
hold,add portfolio  
hold,geosphere sees drop modi-led govt  
hold,underweight downside hsbc  
hold,ganeshaspeaks prediction april  
hold, 
hold,carry running results  
sell,report legally enforceable  
hold,sebi reserves order jet-etihad deal  
hold,pre-poll positioning fii inflows pushing pros  
hold,touches  
buy,ftil said receive non-binding offers stake  
hold,turnaround earnings  
hold,expect rupee cross usd astromoneyguru  
buy,increased investor participation higher  
hold,rupee hover around usd  
hold,upside  
hold, 
sell,seems forgiving china  
buy,cash portfolio  
hold,sees upside current levels  
hold,expect profit taking banks stocks astromoneyguru  
hold,ganeshaspeaks prediction april  
hold,cues derail rally  
hold,sun-ranbaxy deal spark consolidation  
hold,consolidates profit booking  
hold,upside  
buy,downside mkts macquarie  
buy,peak levels  
hold,spread  
buy,early panic profit-booking advisable  
hold,ubs ups target  
hold,rally couple  
hold,interact cnbc-tv industrials banks lead  
hold, 
buy,expects mixed-bag picks sector bets  
hold,hzl stake former judges hear case tomorrow  
buy,know trading higher yrs  
hold,prediction april  
buy,trend  
hold,week earnings  
hold,consolidation  
hold,ganeshaspeaks prediction april  
buy,bets  
hold, 
buy,highs  
hold,expect profit booking  
sell,revenue  
hold,changes results aberdeen  
hold,renew pacts order  
buy,meeting guidance challenging equirus  
hold, 
buy,stocks picks  
hold,expect upside  
hold,dont !additional stimulus china  
hold,citi downgrades cuts target  
hold,ganeshaspeaks prediction april  
hold,correction phase continue  
hold,consolidation continue  
hold,suntory likely call deal  
hold,ambit eyes years cheer bets cyclicals  
buy,higher  
hold,correction stocks  
hold,talks raise players  
sell,upside outcome f&c  
hold,ambit expects lead sector sees upside  
hold,msci trims banks weight msci  
hold,expect lower levels  
hold,likely consolidate april expiry  
hold,ganeshaspeaks prediction april  
hold,wont correct guidance experts  
hold,closes below  
hold,techs stake multiple investors sources  
hold,overweight among cyclicals jpmorgan  
sell,emerge sector dark horse ahead jpmorgan  
buy,even elections dalton  
buy,head higher  
hold,spotlight earnings polls bodes  
hold,petition filed respect hzl divestment  
buy,markets expiry  
hold,play results  
hold,upside  
hold,prediction april  
hold,decide mining  
buy,continue post higher grms  
buy,voter turnout substantially higher polls boaml  
hold, 
buy, 
hold,ganeshaspeaks prediction april  
buy,reports strong operating results  
buy,reasonably valued priced-in  
hold,break could lift  
hold,infrastructure revival around corner  
hold,slashes thane plot rates attract  
hold,expect upside  
hold,pwc forensic audit report tax liability  
buy,reduction tariff discounts telcos  
hold,industry ruling roost  
hold,niftys march towards continues  
hold,mull rejig fund raising  
hold,optimistic months  
hold,banks lead  
hold,could benefit supply generic  
hold,internals suggest euphoria phase  
hold,ganeshaspeaks prediction april  
buy,upmove continue specific  
hold,hul  
hold,upside  
hold, 
hold, 
hold,aptel issues notices cerc  
hold,fund flows likely continue  
hold,overweight  
hold,d-st post strategies  
hold,honey-trapped govt kg-d  
hold,election elections ambit betting  
buy,theres performance rally  
hold,checkout april  
hold,upside  
sell,leg-up gets + seats  
hold,expect slowly cross  
hold,ganeshaspeaks prediction april  
buy,specific higher  
hold,towards expiry  
hold,interact cnbc-tv gradual recovery cyclicals years ubs  
hold,hike driver funds stanchart  
hold,knee-jerk reaction outcome unfavourable syntel  
buy,larger psus becomes clsa  
buy,expect upside  
hold,nomura pegs chance bjp stocks  
hold,earnings april  
buy,brokerages target  
buy,numbers parameters analysts  
sell,wont add positions cyclical stocks  
hold,expect profit booking astromoneyguru  
hold,cyclical recovery irrespective result expert  
hold,volume come back sector  
hold,pts may-end investworks  
hold,ganeshaspeaks prediction april  
buy,start important series markets  
hold,findings pwcs final report  
hold,stake bidders seek  
hold,banks private peers earnings  
hold, 
hold,cautious  
sell,weak await details one-off charges analysts  
hold,investors worried ukraine  
hold, 
hold, 
buy,expect upside  
hold,perfer  
hold, 
hold,ganeshaspeaks prediction april  
hold,correct towards  
sell,weak start series drag lower  
hold,pricing case seek arbitration  
hold, 
hold,brace correction run-up  
hold,rupee cross trading  
hold,prediction april -may  
buy,upside jspl  
hold,stay jaiprakash  
hold,likely breach  
sell,fii inflows unlikely pickup weeks  
buy,expect upside  
hold,upside  
hold,checkout stocks tomorrows  
buy,specific continue  
hold,nino knock companies  
hold,kg-d pricing concludes arguments  
hold,must pay -crore tax weeks  
hold, 
buy,expect downside  
hold,fomc eyes yellens stance macquarie  
hold,ganeshaspeaks prediction april  
hold,correction  
hold,tdsat quashes decision allows circle roaming  
hold,cautious infrastructure  
hold,expect markets escalate despite ukraine turmoil citi  
hold,strategy  
sell,hul stressed post result brokerages wary weak  
buy,rejects pwc audit report sources  
hold,downside jspl iifls  
hold,employees named pwc report  
hold,cautious mining stocks  
hold,ganeshaspeaks prediction april  
sell,choppy shorting could risky  
hold,reports earnings revenue below estimates  
hold,rebound  
hold,consider usd proposal  
hold,year-end like banks telcos  
hold,expect lower levels  
buy,easy monetary policy aid mkts  
hold,overweight  
hold,payments received bses  
hold,offender priority list report  
sell,another weak trading session closes below  
buy,head higher  
buy,provisions helped estimates  
hold, 
hold,upside  
hold,hoard cash results like ambit  
hold,spread  
sell,brace moves onwards  
sell,remain choppy  
hold,ganeshaspeaks prediction  
hold,ceo resigns  
hold,expect yrs  
hold,ge-alstom deal win-win  
buy,stocks ideas  
hold, 
hold, 
hold,interact cnbc-tv problems banks gone away ambit  
buy,mildly overweight cyclicals going claritas  
hold,blackstone-embassy area-wise largest  
hold,consolidates manufacturing  
hold,rejigs organizational  
buy,friends citi  
hold,raises crore rights issue  
buy,expect upside  
hold, 
hold,prediction  
hold,defend  
sell,expect choppy  
hold,ganeshaspeaks prediction  
hold,approach conservatively  
hold,consolidates april  
hold,below seats swing  
hold,head lower  
buy,expect profit booking higher levels  
sell,gcm financials look frightening  
hold,double years  
hold,writes divestment sources  
hold,close bids whyte mackay week  
hold,launch city+ boost commuter bike segment  
hold,court allows nusli wadia depose murder case  
hold,shantha receives nod pentavalent vaccine  
sell,marginally defensives sold  
hold, 
buy,nos revise target  
hold,cautious infrastructure  
hold,china stimulus steps slowdown persists cmr  
hold,markets likely remain bound  
hold,ganeshaspeaks prediction  
sell,expect choppy  
hold,upside  
hold,upbeat banks sees upside  
hold,checkout shahs misses earnings  
hold,correct  
hold,playing ahead outcome  
buy,airtels deals  
hold,ganeshaspeaks prediction  
hold,launch october  
buy,posts stellar results beats estimates  
buy,notifies rules regulating commex  
hold,fiis cautiously optimistic nabs  
buy,expect higher levels  
hold,rally  
hold,declares robust numbers  
buy,expansions re-rating ahead  
sell,expect slight upmove  
hold,continue ignore headwinds  
hold,markets pause investors await election result deutsche  
hold,expect volatility reach highs  
sell,banks unlikely raise rates soon  
hold,ganeshaspeaks prediction  
hold,downside  
sell,arrest impact ftil stake  
hold,back volumes  
buy,posts excellent numbers  
hold,shah-led ftil moves sebis unfit order  
hold,cautious  
buy,expect higher levels  
sell,downside stocks  
buy,possibility pre-election rally  
hold,reclaim  
hold,asks drop deloitte auditor post pwc report  
buy,economic acceleration solaris  
buy,p&g delivers solid numbers makes fresh -week  
hold,street expectation results  
hold,receives carmichael approval  
hold,remains elara  
hold,expect returns  
buy,downside  
buy,inverter conditioners fantastic fad  
sell,another weak trading session volumes remain  
hold,etihad need tender offer sebi  
hold,remain dovish ecb  
hold,spread  
hold,ganeshaspeaks prediction  
buy,another specific likely  
hold,ftil appoints venkat chary non-executive chairman  
hold,add  
buy, 
hold,cash conservation  
hold,hung parliament scenario ubs  
hold,banks bounce back astromoneyguru  
hold,polls alter fundamentals  
hold,safer dollar turbulent rabobank  
hold,experience norms mumbai airport relaxed  
hold,target like  
hold,approves amendment articles association  
hold,top-down approach cautious  
hold,record highs banks  
hold,whyte mackay deal usl-emperador agreement  
hold,blow hear kapurs plea  
hold,issues notice centre jio allocation  
hold,upward astromoneyguru  
hold, 
hold,expect volatile week  
hold,ganeshaspeaks prediction  
hold,adverse result  
hold,scale gets plus seats  
hold,expect upside  
hold,enough look must rupee  
buy,start discounted  
hold,raises ncds  
buy,sees triggers continue  
hold,markets  
hold,ganeshaspeaks prediction  
buy, 
sell,much upside left run-up  
hold,conquers hits  
hold,opportunity midcaps  
hold,pegs short-term target  
buy,rally gets plus seats  
hold,macquarie pegs gdp target  
buy,hpcl magnificently placed  
hold,result factored seen  
hold,likely sideways  
hold,dont !start positioning portfolios  
hold,japan-focused manufacturing  
sell,rally continue despite weak results experts  
buy,bhels order pipeline remain strong -years  
buy,pegs even higher levels  
sell,governance banks weak panel  
hold,cautious  
buy,fair past winners  
hold,upmove  
buy,rally peaked fair around elara  
hold,profit booking  
hold,upmove  
hold,ganeshaspeaks prediction  
hold,continue dominate trading d-street  
hold,upside  
hold,consolidate post election euphoria envision  
hold, 
hold,upside stocks  
hold,upside  
hold,drl expects retain -day exclusivity nexium  
hold, 
hold,catalyst lead reversal mkts  
hold,divest biz belgium-based  
hold,ganeshaspeaks prediction  
hold,-year year-end hsbc  
hold,accelerates towards clsa  
hold, 
buy,domestic help post nos experts  
hold,mahindras usd revenues ahead expectation analysts  
hold,msci rebalancing  
hold,consolidate post  
hold,cross  
hold,cross upbeat  
buy,heres tackle huge volatility friday  
hold,stable govt help revive bajajs urban demand analyst  
buy,important govt shapes  
hold,govt deal  
hold,continue come  
hold,expect -year rates lower  
hold,seats  
hold,ganeshaspeaks prediction  
hold,markets bags plus seats dimensions  
hold,scenario results markets  
buy,oncg versus battle reaches delhi court  
sell,range-bound  
hold,deutsche revises target -end  
buy,bjp start multi-year  
hold,dont !expect correction current levels  
hold,re-rating story look earnings  
buy,clear verdict add fii interest stanchart  
hold,raise december target citigroup  
hold,raise target december nomura  
hold,overweight utility  
buy,win-fuelled full course  
sell,technicals drag fundamentals  
buy,modis timing start soon  
buy,markets closes all-time  
hold,beginning  
buy,exciting come  
buy,case scenario  
hold,expect consolidation  
hold,prediction  
hold,participation likely  
sell,june series could weak levels  
hold,ganeshaspeaks prediction  
hold,expect double years  
hold,rally continue  
buy,increase exposure fii funds  
sell,correction unlikely amansa  
hold,cautious  
buy,head higher  
hold,consolidate slide ahead ecb  
hold,around cautious  
hold, 
buy,points  
hold,likely weeks  
hold,brokerages raise target level  
hold,overweight sector  
hold,case midcaps  
buy,continue  
hold,ganeshaspeaks prediction  
hold,modi-led govt must present -like budget  
hold,upbeat  
hold,upside  
buy,among mkts post results  
buy,trailing stoploss  
hold,expect profit booking  
hold,expect banks upgraded months ubs  
hold,expect series  
buy, 
hold,banks earnings upgrade deutsche  
hold,cabinet budget triggers  
hold,stocks  
hold,likely consolidate clsa  
hold,expect rupee usd  
hold,ganeshaspeaks prediction  
hold,sector counts modi-wave revive fortunes  
hold,modi-led govt breathe  
hold,kg-d delhi issues notices dgh  
hold,vacate stay ranbaxy-sun merger  
hold,receives usfda warning letter karkhadi  
hold,rupee cross dollar astromoneyguru  
hold,psbs wont recovery soon  
hold,honeymoon period post budget  
hold,improving governance sector  
hold,boost egypt lifts import sources  
hold,ganeshaspeaks prediction  
hold,eases norms allows import scheme  
hold,continues consolidation phase  
hold,consolidation continue sessions  
hold,breaking raise availability centrum  
hold,rally towards pre-budget  
sell,book partial profits  
hold,merges swap  
hold,consolidating levels nomura  
hold,overweight across  
hold,double years  
sell,dollar likely strengthen macquarie  
sell,midcaps  
hold,upto  
hold,add correction  
sell,recovery second jpmorgan  
hold,ganeshaspeaks prediction  
hold,expect profit booking astromoneyguru  
hold,rangebound  
sell,modis reform mean monopoly  
hold,submit prelim report mcx-sx probe within week  
buy,rallies awesome upmove  
hold,expect petrochemicals  
hold, 
hold,break months  
hold,weeks  
hold,inline estimates experts analyse ahead  
hold,upbeat midcaps  
hold,stable govt kick-start nomura  
hold,momentum  
hold,lifts stay sun-ranbaxy usd merger  
hold,know lifeline moved reported  
buy,heftier electricity bills soon  
hold,extend rally upto  
buy,upside  
buy,expect upside  
hold,prediction  
hold,ganeshaspeaks prediction  
buy,modis invitation saarc nations  
buy,govt appreciates rbis stance rates deutsche  
hold,divestment dept suggests listing  
hold,talks ukraine woes moving mkts lakefield partners  
buy,head higher  
hold,ganeshaspeaks prediction  
hold,bets govt post loss quarter  
hold,obstacle  
buy,opportunity  
hold,cautious  
hold, 
hold,mkts consolidate  
sell,stay overly invested expected reforms  
hold,correct  
buy,made double  
buy,rally yr-end like psbs morgan  
hold,asks scorpio official bmw  
hold,posts record quarterly loss  
hold,brace volatile  
hold,expiry  
hold,glaxosmithkline  
hold,upside  
hold,rally continue  
hold,ganeshaspeaks prediction  
hold,upstream pay under-recovery  
hold,allows proceed arbitration london  
sell,reverse poor nos like hpcl  
hold,allow correct plus  
sell,expect choppy  
hold,consolidates ahead expiry  
hold,series expiry  
hold,timeline hzl balco divestment  
buy,outsider job  
hold, 
hold,double yrs reforms come f&c  
hold,ganeshaspeaks prediction  
hold,likely consolidate clsa  
sell,valuations stretched like ancillary  
hold,expect volatility upside  
buy,expect headroom  
hold,alumina driver  
hold,heres experts earning  
hold,checkout macquaries various stocks  
hold,june series  
buy,nos beat estimates margins centrum  
buy,fii funds june second expert  
buy,proxy sector fdi reforms merrill  
hold,domestic investors return clsa  
hold,weightage lower jlr seen cimb  
hold,okays cabinet hiking fdi  
sell,potentially vulnerable terms  
hold,ganeshaspeaks prediction  
hold,correct june  
hold,rally  
hold, 
hold,add stocks portfolio  
hold,mukadams outlook trading ideas  
hold,heres makes performance  
hold,investors eyeing trigger cathay conning  
buy,changes infys interest murthy employees  
hold,hul  
hold,nothing complain numbers feel analysts  
hold,volumes clock close crore  
hold,overweight underweight  
hold,replace portfolio clsa  
hold,expect earnings going ahead edelwiess  
hold,ganeshaspeaks prediction june  
buy,sweet spot midcaps  
hold,likely upside  
buy,all-time  
hold,cheer lift nos  
hold,expect rally continue  
hold,record inflows  
hold,shifts  
hold,ecb interest rates lower  
buy,revamps r&d alters align biz model  
hold,upbeat  
hold, 
hold,downside risk upside yrs  
hold,added portfolio  
hold,morgan stanley sees secular yrs  
hold,rally left ebbing morgan stanley  
sell,markets fiis missing  
hold,ganeshaspeaks prediction june  
hold,policy slr boost  
hold,dovish pragmatic wait policy ambit  
hold,weaker month suisse  
hold,stay hpcl  
hold,hedged enough  
hold,ganeshaspeaks prediction june  
hold,look ministrys -day agenda  
hold,finmin rules infusion banks fiscal  
hold,ceo chandrasekaran gets salary hike  
hold,expect cuts months jpmorgan  
hold,committed  
hold,bets sesa  
hold,ganeshaspeaks prediction june  
hold,midcaps  
sell,potential earnings downgrade behind clsa  
hold,demerge lubricant  
hold,years  
buy,reits distant dream needs tax sops morgan stanley  
hold,revised safety norms month minister gadkari  
hold,hikes stocks  
hold,boas sees -year year-end  
hold,upside stocks  
hold,underweight sector  
hold,hits diwali  
hold,upside  
buy,gdp earnings ahead  
hold,upside castings  
hold,rally  
hold,morgan stanley lists concerns  
hold,years harvest psus  
hold,ganeshaspeaks prediction june  
buy,all-time  
hold,ecb cuts interest rates impact  
hold,conquers stocks  
hold,usl likely bifr erosion  
hold,expect bond yields consolidate nomura  
sell,crude profit booking astromoneyguru  
buy,striking worry macquarie  
hold,checkout chokseys picks various sectors  
hold,ecb impact eurozone emerging mkts  
buy,safe  
hold,upside  
hold,room fiis increase allocation  
buy,beta stocks demand  
buy,fii flows aid turnaround stanc  
hold,close record highs  
hold,expect rally cyclical stocks continue suisse  
hold,ganeshaspeaks prediction june  
hold, 
hold,pre-budget rally  
hold,cross usd astromoneyguru  
hold,prediction june  
hold,dream continue  
hold,ganeshaspeaks prediction june  
hold,cheers reforms agenda conquers  
sell,book partial profits  
hold,heading years darashaw  
hold,banks become costlier coming  
sell,investors shouldn`t skeptical rally  
hold,experts attrition problem playing  
hold,getting complacent  
buy,rejig higher production ministrys agenda  
hold,rewa help boost margins  
hold, 
hold,earnings  
hold,potential fund raise  
hold,momentum !waning dont !carry forward positions  
hold,upside  
hold,niftys journey  
sell,upside  
hold,likely consolidate clsa  
hold,ganeshaspeaks prediction june  
hold,niftys crucial level  
hold,midcaps correct  
sell,around heavyweights drag  
hold,catch  
buy,sebi mull primary reforms june  
hold,correction  
hold,earnings yrs like banks dsp blackrock  
hold,ganeshaspeaks prediction june  
hold,consolidation continue  
hold,soon earnings upgrade seen  
buy,heres wrap mkts behaved  
hold,re-rating picks macquarie  
buy,reason govt stake  
hold,cross around expiry  
hold,taper continue post payroll clsa  
buy,eyeing major correction solaris  
sell,crude play spoil  
hold,industrials nomura  
hold,overtake emerging peers yrs jpmorgan  
buy,bureaucrats` performance sustaining rally ambit  
hold,telcos acceleration  
hold,ganeshaspeaks prediction june  
hold,correction  
hold,rupee moves towards  
sell,fails stake target  
hold,refuses stay postal ballot  
hold,iraq monsoon douse pre-budget rally hopes  
sell,correction unlikely ambit  
hold,prediction june  
hold,profit booking  
hold,likely correct consolidate  
hold,raise motilals  
hold,views prospects ceo appt  
hold,froth  
hold,columbia america brazil  
hold,govt aims raise hzl stake  
hold, 
buy,highly leveraged stocks correct dimensions  
buy,primary absorb fii flows  
hold,seeks govt nod -yr barmer extension  
hold,fiis underweight like  
hold,ganeshaspeaks prediction june  
hold,rupee volatile investors booking profit  
hold,overweight sector  
buy,disinvestment like  
hold, 
hold,drove yesterdays rally  
hold,ganeshaspeaks prediction june  
buy,stay india-invested among jpm  
hold,recovers pts yesterday lows  
hold,trading bofa-ml  
hold,highways railways hectic activity clsa report  
hold,expect upside  
buy,fresh positions dips cross  
hold,aims raise qip route  
hold, 
hold,capex funding wont issue pros  
hold,volatility stay upside capped  
hold,continue jul-dec jpmorgan  
sell,dodged bullet crude worrying nomura  
hold,ganeshaspeaks prediction june  
hold,compulsive trader  
hold,iraq monsoon transient factors like banks  
hold,expect breakout reddys  
hold,-bn deals ahead  
sell,reforms geopolitics like  
hold,ganeshaspeaks prediction june  
hold,defend  
hold,banks hfcs transactions  
hold, 
hold,interact cnbc-tv heres playing  
hold, 
hold,plans moolah london deal  
hold,overweight investors favouring risk cathay  
sell,expect fii interest story ambit  
buy,fresh supply easily absorbed  
hold,towards expiry week  
hold,approves delisting floor  
buy,dont !higher deficit  
buy,correction fret mkts away experts  
hold,bounces back reaching  
hold,dont !pre-budget rally lighten positions  
hold,prediction june  
hold,budget expectations earnings season macquarie  
hold,expect give cheer upside  
hold,ganeshaspeaks prediction june  
hold,(dvr) rally  
buy,upside  
hold,upside  
hold,stay  
hold,stay -point budget  
hold, 
hold, 
hold,budget likely favour cuts soon  
hold, 
hold,ganeshaspeaks prediction june  
sell,volatile session d-street drag markets lower  
hold, 
hold,china emerging flows  
buy,performing globally  
hold,checkout triggers june  
hold,expect upside  
hold, 
hold,rallying post budget like  
hold,rbis nbfc norms benefit espirito  
hold,govt boost employment fdi route morgan  
hold,pre-budget rally start  
hold,ganeshaspeaks prediction june  
hold,rcomm raise crore qip  
hold,rejects mmrda plea hike fares likely  
hold,performance check dedicated us-team  
hold,upside omcs  
hold, 
hold,cross  
hold,like benefiting govt reforms  
buy,expect upside  
sell,trades narrow points ahead expiry  
buy,morgan sees greater fdi  
sell,stable policy ensure fii  
hold,upbeat  
hold, 
hold,stay  
hold,stay  
hold,expect expiry  
hold,ganeshaspeaks prediction june  
hold,expect correct  
hold,biggest beneficiary sops extension nomura  
hold,expect upward astromoneyguru  
hold,govts revival moves  
hold, 
hold,upside  
hold,interact cnbc-tv heres playing  
hold,towards  
buy,indulge juicy midcaps smallcaps  
hold,ganeshaspeaks prediction june  
hold,correction  
hold,start july expiry series  
sell,fails defend expiry stocks drag  
hold,ratifies amendment aoa sources  
buy,expect head higher  
hold,diovan generic fetch revenue centrum  
hold,budget job like  
hold,interact cnbc-tv defensives returns investors  
hold,interact cnbc-tv heres institutional playing  
hold,fetch returns years claritas  
hold,iraq conflict raises sovereign risk around macquarie  
hold,places budget bets  
hold,investor countdown budget  
hold,steps innovation oncology  
hold,temper expectations budget citis  
hold,kicks july series flattish  
buy,know explains rationale bizarre moves  
buy, 
hold,give return  
hold,ganeshaspeaks prediction june  
hold,pre-budget rally start  
hold, 
hold,overweight stocks  
hold,interact !cnbc-tv dont !pre-budget rally nomuras  
sell,major pre-budget rally unlikely  
buy,keen fixed realisation  
hold, 
buy, 
hold,overweight  
buy,files fresh bail plea  
hold,heres july  
buy,ending promising morgan  
hold,hpcl  
hold,ganeshaspeaks prediction july  
hold,pre-budget rally  
hold, 
hold,rallies points banks stocks  
sell,gives partial relief contractors  
hold,biz focused consumers doubling years hul  
hold, 
buy,budget repair fresh measures hsbc  
hold,spread strategy  
buy,expect upside  
hold,interact cnbc-tv monsoon impact freebies budget  
buy, 
hold,heres july  
hold,looks monetize parks crore  
hold,drought iraq bigger triggers budget paradigm  
hold,sees levels  
hold,expect correction  
buy,short-term trend highs likely  
hold,ganeshaspeaks prediction july  
buy, 
hold,expect allow sahara sources  
hold,cautious  
hold,exploring options delist  
hold,eyeing opportunity overweight stanchart  
hold,gathers meets bankers  
hold,poised cross  
hold, 
buy,fiscal deficit realistic like  
hold,stay  
buy,suvanams trading ideas  
buy,sharmas trading ideas  
hold,maintain -end target citi  
hold,ganeshaspeaks prediction july  
hold,upside govt delivers reforms ashburton  
hold, 
hold,upside  
hold,jaiprakash launches qips  
hold,checkout triggers july  
hold, 
hold,upside  
hold,budget impact like nbfcs suisse  
buy,ambanis budget bets  
buy,expect upside  
hold,order bses pay discoms  
hold,eyes jobs subdued policy likely ecb ubs  
buy,taparias trading ideas  
buy,bothras trading ideas  
sell,post-budget rally unlikely expectations citrus  
hold,checkout triggers july  
hold, 
buy,khattars trading ideas  
hold,employment overstates progress made jpm chase  
buy,snaps winning streak  
hold,taters recommendations july  
hold,another pre-budget rally  
hold,rupee token duty bofa  
hold,checkout nivesh trading strategies  
hold,cautious  
hold,checkout dagas f&o strategy july  
hold,sixty stocks need radar  
hold,remains midst macro  
hold,decision divestment july sources  
hold,lessons outage  
hold, 
hold,budget non-event broader suisse  
hold,prediction july  
hold,ganeshaspeaks prediction july  
hold,upside  
hold,budget week start  
hold,expect upward pressures yields socgen  
hold,experts expect announcements july  
sell,japanese firm mitsui exits  
hold,post budget correction seen trend remains  
hold,keenly awaiting moves fdi  
hold,fiis awaiting correction like banks  
hold,expect profit booking astromoneyguru  
buy,interact cnbc-tv highs post budget morgan stanley  
hold,budget fiscal deficit voa target barclays  
hold,years horizon  
sell,devs slump weak  
hold,stocks  
hold, 
hold,expect revenue macquarie  
hold,ganeshaspeaks prediction july  
hold,conquers stocks  
hold,play  
hold,budget near-term mood citi  
hold,budget optimistic economy invesco perpetual  
sell,midcaps hereon lilladhers  
hold,budget pre-budget rally  
hold,budget reform theme continue play secs  
hold,bags order kuwait  
hold,seems imminently possible religares  
hold,stocks  
hold,ganeshaspeaks prediction july  
hold,recover  
hold,opportunities seen beaten-down midcaps  
buy,subramanyams trading ideas  
hold,expect upmove  
hold,expect cross post-budget  
hold,checkout buzzing stocks  
buy,diwans trading ideas  
hold,rules favour sebi order stating ftil unfit  
buy,krishnakumars trading ideas  
hold,markets heightened volatility ahead macquarie  
hold,markets  
buy,budget expectation leading correction  
hold,expect upside  
buy,budget cater inflation concerns  
sell,budget unlikely post budget  
hold,book cash  
hold,gung-ho budget  
hold,looking roadmap laid budget  
hold,ganeshaspeaks prediction july  
buy,budget tourism defense insurance attract huge fdi  
hold,budget needs expectation jpmorgans  
hold,movement determined earnings  
hold,d-street guns jaitleys budget  
hold,budget enthused fiscal prudence  
hold,eyes announcements subsidy spending closely  
buy,incredibly  
hold,recoup losses budget in-line  
buy,fiscal arithmetic remains challenging  
buy,budget impact sector  
buy,trading  
hold,govt adhere fiscal prudence  
hold,budget clarity gst budget  
hold,break tomorrow  
buy,budget sees becoming worlds  
hold,budget deficit doable gdp nomura  
buy,trivedis trading ideas  
hold,budget lacklustre event earnings  
buy,chokseys trading ideas  
hold,cues budget spooked  
hold,budget reignite morgan  
hold,economy surpass macquarie  
hold,ganeshaspeaks prediction july  
hold,markets cue factors earnings  
buy,excise hike  
sell,significant upgrades downgrades  
hold,expect profit booking astromoneyguru  
hold,trading ideas  
hold,like  
hold,break  
buy,moves compat order  
buy,budget supply-side constraints rightly attacked  
hold,upset increase dividend distribution tax  
hold,stocks  
hold,trading ideas  
hold,commendable job margins  
buy,presented excellent pragmatic budget  
hold,budget heres list reforms needed sector  
buy,budget lays clear roadmap revival  
hold,budget fiscal prudence levels  
buy,budget tweaking personal tax exemptions  
hold,froth even soon emerge eastspring  
buy,markets ahead  
hold,ganeshaspeaks prediction july  
sell,experts d-streets worst week -months  
buy,strong upside  
buy,results concerning rebound amazing solaris  
hold,like banks double dsps  
hold,expect lower levels  
hold,ebitda impact pricing expansion  
hold,cautious correct  
hold,lack clarity gaar causing volatility  
hold,mca challenges nod sesa bench  
hold,cerc rejects ntpcs plea tariff norms  
hold,impact cerc order factored-in  
sell,look appear uptrend ambit  
hold,sixty checkout buzzing stocks  
hold,palmolive  
hold,ganeshaspeaks prediction july  
buy,launches  
hold,narendra modi-govt plans overhaul banks  
hold,trading ideas  
hold,correct current levels  
hold,heres lookout july  
hold,bounce back  
hold,fundraising eyes sources  
hold,overweight morgan stanley  
hold,double years  
hold,govt mining economy  
hold,eyes hps stake  
hold,relief hear case  
hold,like nbfcs focused sector espirito  
buy,higher inflows left  
hold,heres check  
hold,heres july  
buy,adding cyclical stocks play rally suisse  
hold,ganeshaspeaks prediction july  
hold,upside  
hold,recovery continue  
buy,govt gets divestment sources  
hold,gets relief ipab order upheld  
sell,licence sentimental impact  
buy,momentum stocks cylicals  
hold,sector banks  
hold, 
buy,lacks banks seen weak  
hold,rangebound like  
sell,raises valuation worries sentiment shaky  
hold,valuations discomforting expect profit booking altamount  
buy,hover  
hold,sixty stocks july  
hold,experts answer investor queries individual stocks  
hold,spread strategy  
hold,riding relaxed lending norms  
hold,heres  
hold,lower levels  
hold,taters picks beverages  
hold,breaches heres approach  
hold,bets jvs fms fdi boost  
hold,arms govts control  
hold,gets environment nod mundra  
buy,beta stocks  
hold,dept reopen assessments years  
hold,expect lower levels  
hold,experience cyclical upswing morgan stanley  
buy,betting beta stocks like  
hold,ganeshaspeaks prediction july  
sell,careful trading  
hold,undervalued despite run-up  
hold,fii inflows corporate earnings citrus  
hold,short-term impact russia woes societe generale  
hold,upside  
hold,checkout picks  
hold,head  
hold, 
hold,heres july  
hold,cross  
hold,greed fear increase overweight clsa  
hold,july series  
hold,ganeshaspeaks prediction july  
hold,upmove continue  
hold,geopolitical worries  
buy,hyundai -year mighty  
hold,pact cheaper anti-hiv  
hold,beats street uneasy current valuations  
hold,short-term bets tricky  
hold,checkout picks going ahead  
hold, 
hold,expect profit booking astromoneyguru  
hold,usd revenue  
hold,interact cnbc-tv financials  
hold,checkout jaiswals trading strategies ahead  
hold,heres violet arcs f&o strategy various stocks  
hold,sixty stocks  
hold,expect  
hold,below aug sept clsa  
hold,know cynk technology surged one-month  
hold,stay  
hold,expect correction  
hold,back  
hold,expect upmove  
hold,nos impact experts discuss  
buy,earnings  
hold,continue building capacity mistry  
buy,pros believe years could investing  
buy,lenders  
hold,gives interim relief penalty case  
sell,away indices  
hold,expect upside reddys  
buy,economic recovery intact overweight banks clsa  
hold,ganeshaspeaks prediction july  
buy,midcaps cautious post  
hold,prediction july  
hold,volume  
hold,misses profit expectation experts dejected  
hold,spread strategy  
hold,upside  
hold,cerc order tariff impact  
hold,check stocks iifls betting  
hold,upside volatility  
hold,stay  
hold,stay  
hold,expert outlook  
hold,sixty checkout stocks  
buy,heres views  
hold,conviction building morgan  
hold,stay  
hold,sector  
hold,nos blockbuster likely  
buy, 
hold,ganeshaspeaks prediction july  
hold,consolidation  
hold,impacted geopolitics  
buy,payment licence sources  
hold,nsel investors create uproar shahs bail hearing  
hold,decks cleared kingfisher sources  
hold,cautious weeks correction overdue  
hold,return  
hold,rally july series  
