label,comment
hold,view ongc ril 
hold,view adag pack 
hold,mehtas views 
buy,not expecting major bounce series 
buy,large-cap stocks show good amount roll-overs 
sell,betting bernankes rescue unhealthy 
hold,may rally upto 
hold,tulsian`s view gmdc 
hold,gtl may move upto 
hold,operator driven stocks like clarus fin boil tulsians blood 
hold,tulsians view 
hold,tcs infosys key architects nifty pullback 
hold,test 
buy,bets stocks sees strong pullback 
sell,caution sees nifty broken 
hold,tulsians multibaggers 
buy,no serious damage nifty fridays fed meet 
hold,ganeshaspeaks 
hold,niftys downtrend looks stronger regions 
sell,mf houses unhappy sebi push load structure 
hold,irb infra may see correction 
hold,rcf add 
hold,agarwals views 
hold,manghnanis view ongc industries 
hold,move 
hold,rec may settle around 
hold,tulsian`s view balrampur chini mills 
hold,coal likely trade range 
hold,evaluates 
hold,petronet lng target 
hold,rallis target 
hold,unlike rbi fed play market expectations 
hold,ganeshaspeaks 
buy,inflation remains concern many ems 
hold,markets nervous fridays jackson hole meet nears 
buy,banking stocks may see more downside 
hold,anantakrishnan`s view auto space 
hold,cautious banking stocks 
hold,tulsian`s view pipavav shipyard 
sell,tata power looks weak 
hold,itc target 
hold,tulsian`s view adag stocks 
sell,jet airways looks weak 
hold,cautious tata steel sail 
hold,tulsian`s view cement sector 
sell,gmr infra may see limited weakness 
hold,multibaggers 
hold,infosys tcs defensive bets 
buy,sbi may give good returns 
hold,odds hopes pullback 
hold,not bernanke obama may trick mkts 
hold,ganeshaspeaks 
hold,clsa asks investors remain fundamentally cautious 
hold,cbi sets enquiry bsnl officials starnet comm & wimax 
hold,lupin target 
hold,reviews adag infrastructure stocks 
hold,acc target 
hold,sbi target 
hold,infosys trading bet 
hold,market may bounce back rbi meet crucial 
hold,tulsian`s view industries 
hold,kyi 
hold,running nos targets nifty 
hold,move frontliners choosy 
hold,fed announce qe twist thinks 
hold,see downside icici bank 
hold,policy reforms key trigger nifty 
hold,rbi wake up stance wont draw investors 
hold,no trigger pullback watch rbi move 
hold,ganeshaspeaks 
buy,fears higher volatility post jackson hole 
hold,malkani`s view infra space 
hold,tulsian`s view nmdc sesa goa 
hold,nifty settle around 
buy,new nbfc norms impact margin funding 
hold,check 
sell,todays sharp technical pullback expected 
sell,us eco continue dwindle second half 
buy,gold likely top next month 
hold,bets itc marico & pidilite industries 
hold,rally short-lived nifty may head back 
buy,rally more flash cards today 
hold,ganeshaspeaks 
hold,surpassed peers ferocious rally 
buy,brigade developers plans fund raising new launches 
hold,tulsian`s view nbfc space 
hold,tulsian`s view 
hold,tulsian`s view infra space 
sell,dlf found guilty abusing power no fine time 
hold,evaluates 
hold,todays hero ril metal stocks sidekicks 
hold,beware old unknown called ncd 
hold,see upside itc marico 
hold,ganeshaspeaks 
hold,us markets end lower ahead jobs data 
hold,cbi arrests everonn md bribery charges 
buy,infosys plans concrete steps mounting visa issues 
hold,ongc sulks fpo news ril leads nifty 
hold,tulsian`s view lanco infra 
hold,tulsian`s view state banks subsidiaries 
hold,may rally upto 
hold,tulsians multibaggers 
hold,scam 
hold,mining ban still worry metal space 
hold,market prediction sept 
hold,check 
hold,check 
hold,rbi may hike rates bps gdp may dip below 
hold,aggressive fed move bring flows ems 
hold,comm may move upto 
hold,tulsian`s view jsw steel 
hold,likely trade range 
buy,govt fast-track new mines reform law 
hold,kalyani steels move 
hold,check 
hold,ganeshaspeaks 
hold,us mkt holiday see nifty play fearlessly today 
sell,us mkts tumble bleak jobs data eurozone debt worries 
hold,mehtas view industries 
hold,see returns dlf 
hold,dont think brooks deserves current valuations 
hold,picks roshni smallcap universe 
hold,tata steel move 
hold,reviews brooks labs pipavav shipyard ncc 
hold,fin analyses tata steel dlf 
hold,dlf target 
sell,niftys movement slowed due oil space 
buy,look ongcs oil field bombay high 
hold,suzlon energy may rally upto 
hold,tulsian`s view pipavav shipyard 
buy,sees more downside market 
hold,sekhars view infrastructure 
hold,cautious bank nifty 
hold,markets may not see de-risking 
buy,risk aversion worries mount nifty strong 
hold,ganeshaspeaks 
hold,tulsian`s view ongc 
hold,no prima facie case 
buy,m&m tata motors best picks auto space 
hold,irani`s view industries 
hold,check 
sell,mkt recovery expected resilience seen 
sell,poor consumption narrowing margins steel cos 
hold,ganeshaspeaks 
buy,hope fiis good behaviour continues sept 
hold,nifty reluctant go below 
hold,rcomm joins idea war slashes tariff 
hold,infosys visa woes recur & time hr dept 
hold,tulsian`s view educomp solutions 
buy,pg electroplast doesnt deserve more sh 
buy,debt crisis high no proof recession 
hold,view shree renuka sugars 
hold,pain left banking space 
hold,itc hul remain sideways 
sell,bets ongc despite crude subsidy issues 
hold,govt must nail subsidy sharing plan ongc fpo 
hold,dcb move 
hold,unless nifty scales arent 
hold,check 
hold,tulsians cherry picks 
hold,reviews dlf sail ril ongc 
hold,may move 
hold,ganeshaspeaks 
hold,e-governance projects companies doomed 
hold,tulsian`s view shree renuka 
hold,tulsian`s view cement space 
hold,bets leyland auto & maruti 
buy,td power may not trading favorite 
buy,leyland good trading bet 
hold,industries move 
buy,nifty up dont consider fresh uptrend 
hold,people expect jobs package obama must deliver 
hold,titan industries target 
hold,icici bank target 
hold,almost rate hike cycle 
hold,ganeshaspeaks 
hold,macro news may push markets recovery mode 
sell,dramatic day 
buy,sbi best bet banking space 
sell,well rate hike unlikely 
hold,nifty track go beyond near-term 
hold,see increase recession risk put gold 
hold,expect range till rbis next step 
hold,f&o strategy delta corp bata icici bank exide ind 
hold,delta corp may rally 
hold,tulsian`s view gtl 
hold,ongc likely trade range 
buy,lack action plan greater threat market upturn 
hold,evaluates acc exide ongc 
hold,gtl twins surge talks cdr plans 
hold,tulsians multibagger picks 
hold,ganeshaspeaks 
hold,rbi meet leave nifty nervous week 
buy,markets still clear downtrend 
hold,dollar strengthen beat currencies 
buy,not jobs increments also full swing 
hold,axis-enam not all-cash deal 
hold,touch 
buy,bank better bet 
hold,ilandfs engineering move 
hold,bids vodafones cr deal may open sept 
hold,reviews sks microfinance jubilant foodworks 
hold,nifty could crossed without chaos 
hold,hul target 
hold,key level watch s&p 
sell,slight pullback nifty base today 
hold,ganeshaspeaks 
buy,asian may end higher 
sell,bad start week threatened 
hold,rupee depreciation help stocks 
hold,paperwork discuss cairn-vedanta deal 
hold,abg shipyard target 
hold,paints target 
hold,expect return tata steel 
hold,nifty closes below yet 
buy,auto hero motocrop best bets auto space 
hold,agrawal`s view ongc fpo 
hold,agrawal`s view tata motors 
hold,cairn may rally upto 
hold,evaluates ks oil cairn arss infra ntpc 
hold,nifty range amid volatility 
hold,ambuja cements target 
buy,indias problems more internal external 
sell,tata motors looks weak 
hold,check 
hold,asian hotels (west) move 
hold,beml give return 
hold,ganeshaspeaks 
hold,underweight valuation growth worries 
sell,wpi no seen leave rbi uncomfortable 
hold,vodafone may appoint lead bankers ipo 
buy,rbi may hit brakes prices cool 
hold,e-auction karnataka relieve metal cos 
hold,touch 
hold,gateway distriparks move 
hold,sbi target 
hold,tulsian`s view srei infra 
hold,tulsian`s view everonn education 
hold,crompton greaves may rally upto 
hold,tulsian`s view pantaloon 
hold,reviews jaypee infra pantaloon everonn 
hold,emerging markets essential worlds recovery 
hold,parsvnath developers target 
sell,stuck wrong end credit cycle 
hold,ganeshaspeaks 
hold,rbi credit policy leave nifty 
hold,nifty may attempt get back 
hold,cbi rejects trai law min reports unsolicited 
hold,ntpc bhel wipro 
hold,pause hike bps non-event nifty 
buy,rbi action eyed rate sensitives seem confident 
hold,calculation recoveries lacks transparency 
hold,tulsians multibagger picks 
hold,nifty remains pullback mode 
hold,crompton greaves target 
hold,opt rate cyclical sectors not defensive 
hold,rcomm sack execs rejig 
hold,pfc target 
hold,deferring ongc fpo illogical move govt 
buy,mkt retests bank nifty may make new low 
hold,ganeshaspeaks 
hold,thomson reuters arm may booster shot infy 
hold,gvk acquires hancocks coal & infra assets bn 
hold,another bps rate hike may not kill market 
hold,see upside union bank 
hold,cautious space 
hold,analyses srs thomas cook jaypee infra 
hold,revised depb rate hit auto tvs 
hold,bpcl target 
sell,hike gasoline prices due 
hold,fed may tweak balance sheet signal low int rates 
hold,saregama move 
hold,not stocks anymore focus sectors 
buy,tulsians best bets 
hold,ganeshaspeaks 
hold,everonn education target 
hold,tulsian`s view cement space 
hold,tulsians view infra 
hold,gtl likely trade range 
hold,call forwarding lands airtel world sim dot scanner 
hold,tulsians view 
hold,consenus europe push mkts up 
hold,ganeshaspeaks 
hold,tulsian`s view escorts 
hold,cairn may rally upto 
hold,tulsian`s view communication 
hold,everonn education may rally upto 
hold,q oil recoveries around cr 
hold,underweight fmcg pharma 
hold,guptas view infosys tcs 
hold,fomc move non-event mkt 
hold,ganeshaspeaks 
buy,more downside em currencies 
hold,sebi bars cos issuing shares convertibles 
buy,fomc meet wont significant impact rupee 
hold,private sector banks 
hold,escorts target 
hold,view hindusthan shree renuka sugars 
sell,unless nifty breaches sec wont raise red flag 
hold,sensex may dip oct 
hold,see return sahyadri industries 
hold,multibagger picks 
hold,ganeshaspeaks 
hold,rate hikes may impact indias growth story 
hold,nifty cap around upside 
hold,test 
hold,optimistic space 
hold,fy earnings growth achievable 
hold,tulsian`s view jaiprakash associates 
hold,tulsian`s view sugar stocks 
hold,communication may rally upto 
hold,bhat`s view bharti airtel 
hold,ril may pay bn dipping production kg-d 
hold,cautious friday cards monday may mend 
hold,rbi intervention may ease volatility fx mkt 
hold,view fertiliser stocks 
hold,rupee stabilise months 
hold,no curtains horror show yet 
hold,ganeshaspeaks 
buy,chambal fertilizer good trading bet 
hold,verma`s view space 
hold,investor get tulsians multi-bagger ideas 
hold,market pause could worsen ahead 
hold,opto circuits go 
hold,multibagger picks 
hold,ganeshaspeaks 
buy,see more downside market 
hold,niftys immediate downside may 
hold,bear mkt take time recover 
sell,bad week market metal stocks todays culprits 
hold,tree house education looks overvalued 
hold,tulsian`s view infra space 
hold,chambal fertilisers move 
hold,see returns torrent power 
hold,nifty may bottom 
hold,titan industries target 
hold,ruchi soya target 
sell,downside risk limited 
hold,dgh gives nod rils wells estimated capex bn 
hold,tulsian`s view eih 
hold,tulsian`s view hindalco hindustan zinc 
hold,coal pg electroplast & titan industries 
hold,greek default eus reply decide mkt swings 
hold,cut stt relief market players 
hold,nifty may slide current levels 
hold,ganeshaspeaks 
hold,may not final low 
sell,volatile nifty tracks europe gold loses shine 
hold,construction slowdown may hurt cash flows realty biz 
buy,classic pullback rally f&o expiry 
hold,european politicians work cut efsf 
hold,midcap fmcg companies 
buy,one more leg downside likely nifty 
hold,ganeshaspeaks 
hold,near-term market trend decided friday 
buy,good pullback market may technical 
sell,europe still confused bailout fund 
hold,hexaware give return 
hold,tulsian`s view kingfisher airlines 
hold,excel crop may rally upto 
hold,tulsian`s view adag stocks 
hold,evaluates adag stocks sees no fundamental upside 
sell,pullback expected due profit taking 
hold,exploring options meet disinvestment target 
hold,hexaware target 
hold,see opportunity beta counters 
hold,ganeshaspeaks 
hold,nifty may range today 
hold,ril-bp 
buy,expect emerging markets move higher months 
hold,tips l&t sesa goa 
hold,ipo talk 
hold,bigger eu bailout fund may not ease debt woes 
hold,process de-rating underway l&t 
hold,upsides restricted sun tv 
hold,tulsian`s view gtl 
hold,tulsian`s view kingfisher airlines 
hold,jp associates may move upto 
hold,m&m target around 
hold,infosys may rally upto 
hold,vote factored market remain sideways 
hold,market expect bit relief going ahead 
buy,see higher probability markets declining jpmorgan 
buy,europe got lot more pimco 
hold,ganeshaspeaks 
buy,dont expect much earnings season oct 
buy,corporate balance sheets seem much stronger 
hold,jp associates infosys stars september series 
hold,spicejet eyes intl flight share fy 
hold,divis lab target 
hold,jaiprakash associates target 
sell,dramatic run-up prices not seen 
hold,nifty could retest near-term clsa 
hold,nifty stuck range wont break till budget 
hold,koutons may settled around 
hold,tulsian`s view sesa goa 
hold,market prediction oct 
hold,need greek default shock european markets 
hold,sesa goa add 
buy,miners see cuts tata steel hindalco top bets 
hold,hind zinc affected mining 
hold,see returns pitti laminations 
hold,see returns jbm auto 
hold,tulsians multibaggers 
sell,current downtrend more painful 
hold,ganeshaspeaks 
buy,bears need go easy nifty stable 
sell,kingfisher airlines continues remain weak 
sell,slow growth period likely not recession 
hold,coal kfa sugar metal sectors 
hold,greece woes spook mkts dow slumps -mth low 
hold,tulsian`s view tea stocks 
hold,tulsian`s view jsw steel 
sell,ecb unlikely cut rates thursday 
buy,nifty cheap go maruti m&m 
hold,jet airways move 
hold,ganeshaspeaks 
hold,bear market looks cards 
hold,see brent bbl band quarter 
hold,arss infra target 
hold,view sintex orchid chemicals 
hold,heal greeces wound wont infect core europe 
hold,sbi may lead downtrend 
hold,idea leveraged efsf wont get unanimous vote 
hold,reviews sintex orchid chem jubilant foodworks 
hold,concerned sbis adequacy 
hold,investors playing defence scars still haunt 
hold,expect returns automobile corp 
hold,see returns gic housing 
hold,ganeshaspeaks 
sell,ipo gloom = pe boom 
buy,see more upside ranbaxy 
sell,tata steel looks weak 
hold,ganeshaspeaks 
buy,law min nod dot action idea & spice 
buy,irrigation good trading bet 
hold,tulsian`s view fertiliser space 
hold,tulsian`s view rolta 
hold,acc adds million tonne annual capacity 
hold,recommends multi-bagger ideas investors 
sell,volatility name game till europe takes stand 
hold,l&t renews stake sale talks l&t infotech 
buy,infosys safe bet 
hold,emerging markets see renewed flows next year 
hold,titan industries bounce 
hold,tulsian`s view uflex 
hold,sun tv coal uflex heading tells 
hold,tata steel move 
hold,banks may spook markets globally going forward 
hold,hindalco target 
hold,jains strategies bharti & bank stocks 
hold,tulsians multibaggers 
hold,earnings could bring next big leg market 
hold,ganeshaspeaks 
hold,titan plans business fastrack eyes kcr sales 
buy,mca directs sfio action sesa goa sesa inds 
buy,infosys hcl tech good defensive bets 
hold,bhat`s view sbi 
buy,bharti airtel good defensive bet 
hold,tulsian`s view coal 
hold,sun tv may rally upto 
buy,cil tata steel bharti good bets 
hold,coal move 
hold,ubs underweight metal space 
sell,weak already factored focus picking 
hold,citigroup optimistic indian 
hold,niftys comeback stocks see fortunes change 
buy,see more upside infosys 
buy,nifty shows good strength track cross 
buy,new telecom policy coming up expert shares watch-out list 
buy,indiabulls real target 
hold,poly target 
hold,yes bank target 
hold,pantaloon target 
hold,jaypee infratech target 
hold,communication target 
hold,patni target 
hold,pantaloon target 
hold,recession risk us low bet ems instead 
hold,ganeshaspeaks 
hold,irani`s view infosys 
hold,fujitsu submits bid l&t infotech 
hold,infosys revenues seen up cr 
hold,evaluates dhanlaxmi bank wockhardt iti 
buy,early say nifty rally & done 
buy,bharti airtel looks better 
buy,maruti skids tata motors new favourite 
hold,ganeshaspeaks 
hold,dont expect earnings season tailwind 
hold,day consolidation profit booking 
hold,heres expect sector earnings 
hold,tulsian`s view dhanlaxmi bank 
hold,tulsian`s view hmt iti 
hold,chambal fert likely trade range 
hold,irani`s view industries 
sell,upside limited infosys 
buy,infy results okay cy budgets key 
hold,fears bigger worry mkt macros 
hold,infosys might become trading fears 
sell,maruti stir illegal cancel unions registrations 
hold,tells truth europe markets 
buy,mood better octs gloom & doom looks far 
hold,ganeshaspeaks 
hold,infosys revenues up cr 
hold,analyses coal & jubilant foodworks 
hold,comm target 
sell,crude stay usd rest 
hold,hindusthan target 
hold,nifty heading bet midcaps 
hold,ganeshaspeaks 
hold,hawkish rbi comments european market reined us 
hold,market takes well deserved break today 
buy,new range nifty 
hold,uptrend intact niftys journey continues 
buy,enough talk needs cough up real 
sell,capex hit badly rbi continues rate hike 
hold,sbi move 
buy,db realty fights survival without top two promoters 
hold,kingfisher airlines may move upto levels 
hold,educomp likely trade range 
hold,tulsian`s view ballarpur industries 
hold,tulsian`s view industries 
hold,bank baroda may rally upto 
buy,space safe bet 
sell,upside seriously capped right 
hold,post cr pat crucial 
hold,next big thing 
hold,associated stone industries move 
hold,earnings news flow chart market course week 
hold,ganeshaspeaks 
hold,tcs revenue seen up cr 
hold,time shop 
hold,rbi hawkish even post bps rate hike 
buy,markets rally eu delivers major reforms 
hold,bank move upto 
hold,sbi infusion 
hold,crompton greaves may rally upto 
hold,petronet lng may rally upto 
hold,tulsian`s view jaypee infra 
hold,tulsian`s view niit 
hold,agrawal`s view tata motors 
hold,agrawal`s view industries 
hold,nifty consolidation mode big cracks not visible 
hold,bothras view industries 
hold,zee ent net sales up cr 
hold,earnings take mkt lower end range 
hold,downside left sbi 
sell,hcl tech looks weak 
sell,not easy market make 
hold,time nifty shed weight rally 
hold,ganeshaspeaks 
hold,reviews petronet chambal fertilisers jet airways 
hold,check 
hold,european banks require haircut bgcs 
hold,entry point levels 
hold,ganeshaspeaks 
hold,market remain rangebound till european summit 
hold,lilliput investors may approach company law board 
hold,mkt faces setback peers add situation 
hold,petronet lng likely trade range 
hold,tulsian`s view jet airways kingfisher airlines 
hold,auto sector 
hold,eros international target 
hold,havells target 
hold,bhat`s view larsen toubro 
hold,bhat`s view crompton greaves 
hold,tulsian`s view sugar space 
hold,cautious sesa goa 
hold,nos brokings call bank 
hold,lilliput kidswear promoter writes banks 
hold,punj lloyds plea ongc contract dismissed bom hc 
hold,suns merger plans 
hold,hero motocorp net sales up cr 
hold,oil min backs ril fix marketing margin deal 
buy,icici bank good bets banking space 
buy,infosys looks strong 
hold,ismt give return 
hold,picks stocks give returns yrs 
hold,ganeshaspeaks 
hold,no ammunition follow up rally today 
hold,taxing times everonn 
hold,bf utilities target 
hold,bothras view dlf 
hold,reviews yes bank crompton greaves l&t 
hold,expect return excel industries 
sell,dlf lands trouble 
hold,financials push nifty red despite pullback 
hold,steel may see upmove 
hold,hcl tech may rally upto 
buy,yes bank indusind bank good bets 
buy,yes bank lanco abg shipyard good picks 
hold,anantakrishnan`s view crompton greaves 
sell,mkts drive nifty mad volatile days ahead 
hold,fiscal consolidation end-game bank bailout 
hold,expect markets remain volatile based newsflow 
sell,market missing local catalyst europe interim tonic 
hold,ganeshaspeaks 
hold,tulsian`s view hcc 
hold,tulsian`s view jsw steel 
hold,may not move beyond 
hold,l&t jsw steel hcc jaypee 
hold,nifty reluctant breach go 
hold,mehtas view cairn 
hold,next stop cross 
hold,market up truncated yet festive week 
hold,chambal fertilisers target 
hold,ganeshaspeaks 
hold,week ahead 
buy,market heads important weekend 
hold,vora`s view crompton greaves 
hold,vora`s view l&t 
hold,itc sales seen up cr 
hold,diwali bonanza- nifty may see upmove 
hold,cherry picks indo tech transformers greaves cotton 
hold,reviews bank tata motors ril 
hold,fujitsu emerges sole bidder l&t infotech 
hold,ganeshaspeaks 
hold,nifty watch rbi ecb meet breaking 
hold,tulsian`s view sterlite industries 
buy,sbi icici bank best bets banking space 
hold,vaswani sterlite polaris 
hold,d-street may see breakthrough diwali day 
hold,tulsian`s view delta titan 
hold,tulsians muhurat trading picks 
hold,watch smaller bank moves forcing bigger players 
hold,low growth europe may severely hit ems 
buy,good sign 
hold,bank target 
buy,expect strong pullback second half 
hold,rbs expects pause rbis rate hiking spree 
buy,safe expect bps hike rbi today 
hold,ganeshaspeaks 
buy,market needs more evidence sustain rally 
hold,sensex touches midcaps participate 
buy,europe issues get worse getting better 
hold,diwali bash bets consumer autos 
hold,stabilization europe eu meet aided rally 
hold,muhurat picks 
hold,sekhars calls hindalco l&t sbi 
buy,eu deal temporary band aid not hard medicine 
hold,warrants likely give return 
hold,icici bank target 
hold,tulsian`s view bgr energy 
buy,market may close happy note 
hold,tulsians metal picks 
buy,nifty negotiates first hurdle level 
hold,implementation eu programme remains key risk 
hold,mirae asset underweight metals space 
hold,marginally underweight financials 
buy,possibility getting better 
hold,ganeshaspeaks 
hold,entirely possible week 
hold,morgan stanley reiterates overweight stance asia ems 
hold,see whiff momentum market 
buy,govt-owned institutions own dmicdc 
hold,market prediction oct -nov 
hold,govts draft national pharma pricing policy find takers 
buy,eu leaders need more meat eurozone deal 
hold,icici 
hold,dena bank target 
hold,market rally another pause 
hold,heres thinks fortis essar ports & ivrcl 
hold,dont panic pullback led factors 
hold,unlucky greece catalyst eu markets recovery plan 
hold,auto 
hold,market may give back oct rally 
hold,ganeshaspeaks 
hold,see nifty range days 
hold,ganeshaspeaks 
sell,trouble time markets 
hold,nos 
sell,mkt pause & play mode cues remote control 
hold,tulsian`s view ivrcl 
hold,hul likely trade range 
hold,wheels potential move 
hold,mkt sentiment not pessimistic cautious 
sell,greeces abrupt call referendum eu deal spook mkts 
hold,may break lows months 
hold,check 
hold,mkts mercy greek politics 
buy,bgcs expects absolutely nothing meet 
hold,sekhars view irrigation systems 
hold,crucial given fragile state world economy 
hold,sbi stay range 
hold,chughs view nucleus software 
hold,greeks questioning gift referendum 
buy,sobha developers best bet realty space 
hold,mukherjea`s view eicher motors 
hold,ambit capitals shopping list post results 
hold,ganeshaspeaks 
hold,market volatile till outcome 
buy,diabetes deluge opens sweet opportunities device sale ups 
hold,tulsian`s view communication 
hold,tulsian`s view fertilizer space 
hold,whats store sail & orchid shares calls 
sell,mkt shows maturity despite greece shaky 
hold,technical weakness continues seen ongc 
hold,tulsian`s view power utility 
hold,mukherjea`s view nmdc 
hold,see upside bhel 
hold,ganeshaspeaks 
buy,nifty may move higher remain volatile 
hold,jpmorgan recommends overweight stance financials 
hold,lackluster session cues blame 
hold,bharti airtel may correct 
hold,tulsian`s view jubilant foodworks 
hold,tulsian`s view hindusthan 
hold,orchid chemicals may rally upto 
hold,tulsian`s view patni computer systems 
hold,check 
sell,choppy trade risk on-risk remain 
buy,clear cues wait till next tuesday 
hold,vodafone ipo likely delayed 
hold,ongc fy sales seen up cr 
hold,lakshmi electrical target 
hold,multibagger picks 
hold,ganeshaspeaks 
hold,weekly market prediction 
hold,ktaka hc rules infy offering software srvc abroad 
hold,nifty consolidates sideways lackluster week 
hold,raging cap opposes sun pharmas offer calls inadequate 
hold,tulsian`s view ongc 
hold,cautious havells 
hold,greece likely end up defaulting rabobank 
hold,macquarie underweight goods space 
hold,macquarie overweight telecom space 
hold,tata motors target 
hold,macquarie sees downgrades galore post nos likes telecom 
buy,clearly cyclical slowdown 
hold,ganeshaspeaks 
hold,psu banks volatile asset profile concern 
hold,larger product pipeline bigger footprint 
hold,tulsian`s view abb 
hold,cautious cairn 
hold,find 
hold,sc delivers blow 
hold,british telecom slash spend tech mah infy bleed 
buy,move greece woes italy real pain 
hold,bhel move 
hold,bhel move 
hold,infra target 
hold,troublesome area nifty 
hold,apollo tyres revenues seen up cr 
hold,cbi digs emaar mgf grills md shravan 
hold,infys visa woes 
hold,kingfisher hits airpocket cuts flights airfares soar 
hold,pharma 
hold,tulsian`s view sugar sector 
hold,tulsian`s view kingfisher airlines 
sell,kfa sugar stocks black sheep market 
hold,sbi 
hold,market already discounted issues moodys report 
hold,educomp kfa gati hoec tata comm 
hold,lakshmi machine works move 
hold,fundaments fragile leg relief rally 
hold,cherry picks lakshmi machine motor parts 
hold,ganeshaspeaks 
hold,investors cautious 
hold,ganeshaspeaks 
buy,could fresh start d-street monday 
hold,mkt volatility persist bet gold 
hold,tata communications starved funds 
hold,tata comm airtel fined crore singtel issue 
sell,kingfisher airlines may see limited downside 
hold,educomp likely trade range 
hold,tulsian`s view hoec 
hold,tulsian`s view tata communications 
hold,naren`s view metals space 
hold,airtel showcaused roll-out obligations circles 
hold,likes m&m medium term perspective 
hold,clsa view jet airways 
sell,clsa picks stocks sectors bet weak market 
hold,reviews shree renuka cap kaf 
hold,accidents broader market point concern 
hold,m&m revenues up cr 
hold,europe eases stay back foot 
hold,tata motors net sales up cr 
hold,iip shocker 
hold,dollar strength may impact risky assets 
hold,ganeshaspeaks 
hold,bittersweet session sugar stocks broader mkt 
hold,tulsian`s view sugar space 
hold,view telecom sector 
hold,tulsian`s view kingfisher airlines 
hold,ganeshaspeaks 
hold,dollar strength provides headwinds watch 
buy,nifty may get close important level 
hold,markets may trade sideways near-term 
buy,market pounded real damage broader indices 
hold,italy not greece decide way market swings 
hold,tulsian`s view kingfisher airlines 
hold,noc limbo 
hold,mca examine validity ril warrants issued uti 
sell,down move seems assume momentum midcaps 
hold,sequent scientific give appreciation 
hold,precision wires give returns 
hold,europes woes pushing risk aversion mode 
hold,tulsians picks 
hold,f&o strategies jp associates l&t 
hold,irda 
hold,tulsians take kingfisher airlines 
hold,tulsians view sintex industries 
hold,tulsians view shree renuka 
hold,find 
hold,largecap give returns yr basis 
hold,pharma stocks 
hold,manghnanis view ril hul 
hold,ind likely trade range 
hold,tulsian`s view orchid chemical 
hold,patni ril orchid chem tells 
hold,rupee move breaks clsa 
buy,danger going below real 
hold,floor market finds geosphere 
hold,ganeshaspeaks 
hold,no signs year-end rally market 
hold,fy profits may grow sensex cos 
hold,nifty break eventually 
hold,rbi must intervene market 
hold,see returns bliss gvs pharma 
hold,tulsians picks 
hold,ganeshaspeaks 
sell,no concrete evidence inflation peaked 
hold,winds blowing nifty towards sub levels 
hold,shree renuka may rally upto 
hold,oil ministry not hike fuel prices near-term 
hold,play clobbered pipavav suzlon 
hold,despite bond yields nab doesnt rule year end rally 
buy,washout week mkt finds nothing worthy radar 
hold,heres bhel maruti 
hold,ride market storm consumer stocks 
hold,ganeshaspeaks 
hold,tulsians multibaggers 
sell,market likely remain edgy 
hold,market prediction nov 
hold,markets not 
buy,govts new divestment strategy eyes total k-cr 
hold,stabilization europe helped nifty back 
hold,lines 
hold,tulsian`s view pipavav defence 
hold,get itc gsk consumer 
sell,educomp solutions looks weak 
hold,fertiliser sugar sectors pipavav 
hold,aarti industries move 
buy,volatile rupee search calm voice 
hold,ganeshaspeaks 
hold,cbis excess spectrum fir 
hold,view infosys 
sell,mkt bottom hard predict short-term bounce possible 
sell,cautious due rupee depreciation 
hold,nifty rupee brink record lows horror grips d-street 
hold,ongc suzlon ivrcl 
hold,nifty gets respite todays pullback 
hold,would play broader market led index 
sell,govt move reverse kg-d cost recovery illegal 
hold,govt intervene market 
hold,infy not meeting outlook already priced 
hold,dont cross fingers pullback rally 
sell,weak rupee partly high gold imports 
sell,re depreciation hit midsize cos hard 
hold,risks lie balance sheet issues nos 
hold,firms biding adieu bangalore 
hold,pfizers lipitor go off-patent 
sell,not enough green bulls graze 
hold,may move range 
hold,delta corp target 
hold,find 
sell,nifty sinks 
hold,breach bastion calls panic 
hold,scam 
hold,hurting midcaps experts find spoilers 
buy,see more downside sbi 
hold,need fiscal union pull europe 
hold,ganeshaspeaks 
hold,watch mid-dec il&fs sees panic bottom 
hold,yr low mkt bracing deeper cut wonders 
buy,citi pvt bank sees more pain indian market 
buy,hell broke loose mkt needs no bad news 
sell,mkt unlikely see major upside next months 
hold,rbi gives conditional nod air indias debt rejig 
buy,maruti suzuki m&m good bets 
hold,unless news settles liquidity flow 
hold,mkts seen wishy-washy no conclusion drawn 
sell,sks microfinance high risk high reward game 
hold,tata motors achieve 
sell,nifty hit broken decisively 
sell,mkt continue frustrate stay tight 
hold,might decouple worries months 
hold,ganeshaspeaks 
hold,ganeshaspeaks 
hold,hope pullback rally exists cards 
hold,nomura overweight rate cyclicals infra construction 
sell,foreign loans results led nov bloodbath 
hold,ipo market disaster 
hold,possible portugal belgium downgrade spiked bond yield 
buy,pantaloon looks strong 
hold,not convinced valuation names 
buy,market wants more proactive ecb 
hold,chughs view eon electrics 
hold,kg-d woes 
hold,market roars big rally 
hold,jsw steel may rally 
hold,parsvnath developers may rally upto 
hold,tulsian`s view coal 
hold,tulsian`s view educomp solutions 
sell,small wonder 
hold,steel may see upside 
hold,educomp coal parsvnath 
buy,mkt comes back strong pullback takes nifty 
hold,ceiling ongoing counter trend rally 
hold,abg shipyard target 
hold,sintex industries target 
hold,sbi target 
hold,ganeshaspeaks 
hold,market consolidate yesterdays rally 
hold,nifty remain range 
hold,sharmas view sterlite steel 
hold,zydus wellness move 
hold,may see year-end rally 
buy,db realty & gtl see more upside pour 
buy,pharma fmgc safe space 
