comment_id,label,comment
45039,hold,see correction nifty 
45040,hold,start july expiry series 
45041,sell,nifty fails defend expiry oil & gas stocks drag 
45042,hold,mcx ratifies amendment aoa sources 
45048,buy,expect itc head higher 
45050,hold,diovan generic may fetch ranbaxy mn revenue centrum 
45057,hold,budget focus job growth like siti cable cap 
45061,hold,interact cnbc-tv defensives earn returns investors 
45062,hold,interact cnbc-tv heres institutional playing 
45065,hold,mkt may fetch returns next years claritas 
45082,hold,iraq conflict raises sovereign risk around ems macquarie 
45085,hold,places budget bets power & engg space 
45086,hold,investor camp countdown budget 
45087,hold,novartis steps up innovation key focus oncology 
45089,hold,temper expectations budget citis 
45090,hold,nifty kicks july series flattish note 
45091,buy,know explains rationale bizarre moves 
45092,buy,tcs best bet space 
45094,hold,solar industries may give return 
45103,hold,ganeshaspeaks market prediction june 
45104,hold,pre-budget rally start 
45105,hold,nifty may dip 
45107,hold,overweight auto cement stocks 
45111,hold,interact cnbc-tv dont hope pre-budget rally nomuras 
45126,sell,major pre-budget rally unlikely 
45137,buy,oil min keen bbl fixed realisation ongc oil 
45139,hold,thomas cook may hit 
45141,buy,indiabulls real estate may hit 
45145,hold,overweight space 
45150,buy,files fresh bail plea bombay hc 
45152,hold,heres watch trade july 
45154,buy,fy ending promising note jp morgan 
45157,hold,hpcl may go 
45160,hold,ganeshaspeaks market prediction july 
45161,hold,science pre-budget rally 
45162,hold,nifty may go 
45163,hold,nifty rallies points led banks oil gas stocks 
45166,sell,bombay hc gives partial relief toll contractors 
45167,hold,see biz focused consumers doubling years hul 
45175,hold,sangam may move 
45180,buy,budget more repair work fresh measures hsbc 
45183,hold,bull spread strategy m&m fin 
45185,buy,expect more upside maruti suzuki 
45186,hold,interact cnbc-tv monsoon impact freebies budget 
45195,buy,finolex cables best bet 
45199,hold,heres watch trade july 
45200,hold,idfc looks monetize two parks crore 
45207,hold,drought iraq bigger triggers budget pacific paradigm 
45208,hold,sees nifty levels 
45210,hold,expect correction us market 
45211,buy,short-term trend up new highs likely 
45212,hold,ganeshaspeaks market prediction july 
45214,buy,nifty hit new high 
45216,hold,expect sc allow sale overseas assets sahara sources 
45218,hold,cautious oil & gas space 
45219,hold,castrol exploring options delist indian arm 
45230,hold,eyeing opportunity go overweight stanchart 
45232,hold,indigo ipo gathers steam co mgmt meets bankers 
45235,hold,nifty poised cross 
45240,hold,irb infra may hit 
45241,buy,fiscal deficit realistic like 
45261,hold,stay idea cellular 
45265,buy,suvanams top trading ideas 
45267,buy,sharmas top trading ideas 
45269,hold,maintain -end sensex target citi 
45270,hold,ganeshaspeaks market prediction july 
45271,hold,see upside govt delivers reforms ashburton 
45272,hold,big bull market 
45273,hold,see upside nifty 
45274,hold,gmr infra & jaiprakash associates launches qips 
45275,hold,checkout key triggers watch trade july 
45276,hold,lakshmi cement may move 
45277,hold,see upside dhanuka agritech 
45282,hold,budget may not big impact like autos nbfcs suisse 
45286,buy,ambanis top budget bets 
45287,buy,expect more upside yes bank 
45291,hold,sc order rel infras bses pay cr state discoms 
45292,hold,eyes us jobs data subdued policy likely ecb ubs 
45294,buy,taparias top trading ideas 
45295,buy,bothras top trading ideas 
45299,sell,post-budget rally unlikely expectations high citrus 
45301,hold,checkout key triggers trade july 
45307,hold,uco bank may hit 
45313,buy,khattars top trading ideas 
45314,hold,employment rate overstates progress made jpm chase 
45315,buy,nifty snaps three day winning streak 
45328,hold,taters recommendations july 
45336,hold,another pre-budget rally cards 
45341,hold,see rupee range token cut gold duty bofa 
45351,hold,checkout nivesh trading strategies 
45353,hold,cautious infra space 
45358,hold,checkout dagas f&o strategy july 
45367,hold,six sixty stocks need radar 
45378,hold,mkt remains midst big macro trade 
45379,hold,decision sail divestment july end say sources 
45380,hold,lessons bse outage 
45382,hold,uco bank may hit 
45387,hold,budget may non-event broader market credit suisse 
45389,hold,market prediction july 
45390,hold,ganeshaspeaks market prediction july 
45391,hold,see upside nifty 
45392,hold,budget week start 
45393,hold,expect upward pressures yields socgen 
45395,hold,mkt experts expect key announcements july 
45396,sell,japanese firm mitsui & co exits arch pharma 
45399,hold,post budget correction seen trend remains up 
45400,hold,keenly awaiting moves infra education & fdi goldman 
45405,hold,fiis awaiting correction like banks autos 
45408,hold,expect profit booking ongc astromoneyguru 
45409,buy,interact cnbc-tv market may make new highs post budget morgan stanley 
45414,hold,budget see fiscal deficit voa target barclays 
45422,hold,bet us years horizon 
45425,sell,sobha devs fy sales slump no new projects weak mkt 
45442,hold,six stocks watch 
45444,hold,hcc may move 
45448,hold,expect sensex cos revenue growth macquarie 
45449,hold,ganeshaspeaks market prediction july 
45453,hold,sensex conquers led stocks 
45454,hold,play irrigation idfc 
45455,hold,budget set near-term mood market citi 
45456,hold,budget optimistic indian economy invesco perpetual 
45458,sell,small & midcaps advance hereon lilladhers 
45463,hold,budget not see pre-budget rally 
45467,hold,budget psu reform theme continue play secs 
45469,hold,l&t bags cr epc order kuwait oil corp 
45470,hold,nifty seems imminently possible religares 
45473,hold,six stocks watch 
45491,hold,ganeshaspeaks market prediction july 
45492,hold,market recover today 
45495,hold,opportunities seen beaten-down midcaps 
45496,buy,subramanyams top trading ideas 
45497,hold,expect upmove ongc industries 
45504,hold,expect nifty cross post-budget move 
45505,hold,checkout todays buzzing stocks 
45508,buy,diwans top trading ideas 
45509,hold,sat rules favour sebi order stating ftil unfit 
45510,buy,krishnakumars top trading ideas 
45515,hold,us markets see heightened volatility ahead macquarie 
45517,hold,big day markets 
45524,buy,high budget expectation leading market correction 
45528,hold,expect upside tata steel 
45533,buy,budget may cater high inflation concerns 
45534,sell,budget nifty unlikely post budget 
45536,hold,book sit cash 
45538,hold,gung-ho union budget 
45539,hold,looking roadmap laid budget 
45540,hold,ganeshaspeaks market prediction july 
45541,buy,union budget tourism defense insurance attract huge fdi cap 
45542,hold,union budget mkt needs pare growth expectation jpmorgans 
45544,hold,next mkt movement determined earnings 
45545,hold,d-street big guns rate jaitleys union budget 
45546,hold,union budget mkt not enthused fiscal prudence key 
45549,hold,eyes announcements subsidy spending closely 
45550,buy,incredibly good time indian market 
45551,hold,mkt recoup days losses budget in-line 
45552,buy,fiscal arithmetic remains challenging 
45553,buy,budget impact real estate sector 
45555,buy,dlf good trading bet 
45558,hold,govt adhere fiscal prudence 
45562,hold,union budget see clarity gst next budget 
45563,hold,break tomorrow 
45564,buy,budget quantum sees becoming worlds top hub 
45566,hold,budget fisc deficit doable see fy gdp nomura 
45568,buy,trivedis top trading ideas 
45569,hold,union budget lacklustre event focus earnings 
45570,buy,chokseys top trading ideas 
45571,hold,cues not budget spooked market 
45572,hold,budget focus infra reignite growth jp morgan 
45573,hold,indian economy surpass growth rate fy macquarie 
45574,hold,ganeshaspeaks market prediction july 
45575,hold,markets take cue factors & earnings 
45578,buy,excise hike hit vst ind more itc icici direct 
45580,sell,no significant upgrades downgrades infosys idfc sec 
45584,hold,expect profit booking market astromoneyguru 
45589,hold,trading ideas 
45591,hold,see sensex mar like sun pharma dlf idfc 
45593,hold,tata steel may break 
45595,buy,dlf moves sc compat order cr fine 
45601,buy,union budget supply-side constraints rightly attacked 
45603,hold,upset increase dividend distribution tax 
45614,hold,bet auto bank infra stocks 
45617,hold,trading ideas 
45618,hold,infy mgmt commendable job margins phillip 
45619,buy,nda presented excellent pragmatic budget 
45620,hold,union budget heres list reforms needed farm sector 
45621,buy,union budget lays clear roadmap eco revival 
45622,hold,budget meet fiscal prudence levels 
45623,buy,budget tweaking personal tax exemptions good 
45627,hold,mkt froth even soon value emerge eastspring 
45629,buy,markets more pain ahead 
45631,hold,ganeshaspeaks market prediction july 
45632,sell,experts take d-streets worst week -months 
45635,buy,see strong upside titan company 
45636,buy,us results concerning mkt rebound amazing solaris 
45643,hold,like banks infra nifty may double dsps 
45645,hold,expect lower levels tata steel 
45647,hold,see ebitda impact pharma pricing expansion 
45659,hold,cautious nifty may correct 
45660,hold,lack clarity gaar causing market volatility 
45665,hold,mca challenges nod sesa sterlite goa bench bom hc 
45672,hold,cerc rejects ntpcs plea change tariff norms 
45674,hold,impact cerc order ntpc factored-in quant 
45676,sell,look small cos appear uptrend ambit 
45683,hold,six sixty checkout buzzing stocks 
45684,hold,colgate palmolive may hit 
45686,hold,ganeshaspeaks market prediction july 
45688,buy,tvs motor ride new launches 
45689,hold,narendra modi-govt plans overhaul psu banks 
45690,hold,trading ideas 
45691,hold,nifty may correct current levels 
45696,hold,heres lookout trade july 
45698,hold,dlf may bounce back 
45702,hold,dlf mega fundraising drive eyes cr sources 
45707,hold,overweight infosys bharti tcs morgan stanley 
45716,hold,lakshmi machine works may double years 
45725,hold,govt focus mining push economy 
45729,hold,tech mahindra eyes hps stake mphasis 
45730,hold,no relief yes bank sc hear case 
45731,hold,like nbfcs focused housing sector espirito santo 
45732,buy,ems see higher inflows steam left etf quant 
45736,hold,heres mkt check 
45749,hold,heres watch trade july 
45751,buy,adding more cyclical stocks play rally credit suisse 
45757,hold,ganeshaspeaks market prediction july 
45758,hold,see upside nifty 
45759,hold,market recovery continue 
45760,buy,govt gets ready divestment drive sources 
45762,hold,natco gets relief bombay hc ipab order upheld 
45763,sell,licence natco sentimental impact cipla 
45765,buy,momentum stocks better cylicals 
45766,hold,pvt sector banks space 
45769,hold,dabur may move 
45778,buy,nifty lacks steam top banks seen weak phillip cap 
45780,hold,mkt rangebound like icici bank tata motors 
45782,sell,fed raises valuation worries market sentiment shaky 
45783,hold,valuations discomforting expect profit booking altamount 
45791,buy,nifty hover range icici direct 
45795,hold,six sixty stocks focus july 
45796,hold,experts answer investor queries individual stocks 
45798,hold,bear spread strategy l&t 
45803,hold,idfc riding relaxed infra lending norms 
45804,hold,heres trade l&t 
45812,hold,see lower levels pfc 
45815,hold,taters picks tata beverages & united breweries 
45816,hold,nifty breaches heres approach trade 
45818,hold,tata bets big defence jvs fms fdi boost 
45820,hold,pharma cos up arms govts control move 
45821,hold,adani ports gets environment nod mundra sez unit 
45822,buy,nifty ends high point day led high beta stocks 
45823,hold,i-t dept reopen mcx assessments six years 
45830,hold,expect lower levels rec 
45837,hold,experience cyclical upswing morgan stanley 
45838,buy,not betting high beta stocks like fmcg 
45839,hold,ganeshaspeaks market prediction july 
45840,sell,careful not good day trading 
45845,hold,crompton still undervalued despite run-up 
45846,hold,fii inflows corporate earnings drive mkt citrus 
45865,hold,see short-term impact russia woes societe generale 
45873,hold,see upside crompton greaves 
45874,hold,checkout oswals picks 
45875,hold,ultratech cement may head 
45880,hold,crompton greaves may hit 
45882,hold,heres watch trade july 
45884,hold,icici bank may cross 
45889,hold,greed & fear increase indias overweight rating clsa 
45890,hold,trade nifty july series 
45891,hold,ganeshaspeaks market prediction july 
45892,hold,upmove nifty may continue 
45893,hold,market geopolitical worries 
45894,buy,hyundai indias -year run take mighty maruti 
45895,hold,indian pharma cos ink pact make cheaper anti-hiv drugs 
45897,hold,tcs beats street uneasy current valuations 
45898,hold,short-term bets tricky market 
45904,hold,checkout picks going ahead 
45907,hold,tcs may move 
45911,hold,expect profit booking silver astromoneyguru 
45912,hold,tcs see usd revenue growth fy phillip cap 
45917,hold,interact cnbc-tv quantum view financials 
45920,hold,checkout jaiswals trading strategies ahead 
45921,hold,heres violet arcs f&o strategy various stocks 
45926,hold,six sixty stocks focus 
45933,hold,expect siemens move 
45941,hold,nifty trade below aug sept clsa 
45942,hold,know cynk technology surged one-month 
45945,hold,stay crompton greaves 
45948,hold,expect correction pfc 
45951,hold,nifty move back 
45952,hold,expect upmove nifty 
45953,hold,nos impact experts discuss 
45954,buy,see nifty year better earnings 
45955,hold,tata steel continue building capacity mistry 
45956,buy,pros believe next years could best investing 
45957,buy,lenders eye kfa real estate goa & bombay 
45958,hold,sc gives interim relief dlf cr cci penalty case 
45960,sell,shy away indices right 
45964,hold,expect upside dr reddys labs 
45966,buy,economic growth recovery intact overweight banks clsa 
45967,hold,ganeshaspeaks market prediction july 
45971,buy,midcaps good cautious post fy 
45972,hold,market prediction july 
45973,hold,see volume growth ultratech fy quant 
45974,hold,bk misses profit expectation experts dejected 
45978,hold,bull spread strategy ranbaxy labs 
45981,hold,see upside cummins 
45988,hold,cerc order tariff impact adani power tata power 
45989,hold,check stocks iifls betting 
45992,hold,see upside volatility 
45996,hold,stay century textiles 
45998,hold,stay unitech 
46002,hold,expert outlook midcap tata power hindalco & others 
46005,hold,six sixty checkout stocks focus jul 
46009,buy,heres more views 
46018,hold,conviction em bull market building jp morgan 
46019,hold,stay ultratech cement 
46022,hold,banking fin sector 
46023,hold,idea nos blockbuster market share likely idfc 
46024,buy,new high nifty 
46025,hold,ganeshaspeaks market prediction july 
46026,hold,see consolidation nifty 
46027,hold,us market not impacted geopolitics 
46028,buy,payment small bank licence fit & proper sources 
46030,hold,nsel investors create uproar shahs bail hearing 
46031,hold,decks cleared sale kingfisher house sources 
46032,hold,cautious next weeks correction overdue 
46033,hold,see return idea cellular 
46037,hold,nifty may rally july series 
46038,hold,expect profit booking silver astromoneyguru 
46048,buy,idea bharti payment banks good option 
46050,hold,mkts stay volatile next weeks societe generale 
46051,hold,related queries ask expert 
46052,buy,interact cnbc-tv expects decent results private banks & realty 
46054,hold,db realty godrej property form jv mumbai project 
46060,sell,cairn eyes govts nod export crude rajasthan field 
46065,hold,ceo discusses sgxs strategic plans 
46071,hold,expect dr reddys labs cross 
46072,buy,expect strong upmove bharti airtel 
46073,hold,hindustan unilever may cross 
46079,hold,itc may hit 
46080,hold,six sixty stocks radar 
46081,hold,traders eyeing nifty 
46082,buy,nmce confident revival despite odds 
46084,hold,market witness correction aqf 
46085,buy,nifty closes high point day strong volumes 
46086,buy,large cap results enthusing investors 
46088,hold,technologies life mcx-sx 
46093,buy,expect hindalco head higher 
46096,hold,heres list icici directs f&o picks 
46099,sell,cap goods seen weak like titan asian paints 
46100,hold,see nifty around one year like icici bob stanc 
46101,hold,overweight niftys target goldman sachs 
46102,hold,ganeshaspeaks market prediction july 
46103,buy,mkt strong expect nifty 
46104,buy,nifty may cross time high 
46105,hold,overweight bank icici bank 
46110,hold,expect upmove maruti suzuki 
46118,hold,markets may deliver return years claritas 
46130,hold,steel ceat raise funds via qip 
46131,hold,markets individual stocks 
46132,hold,declining credit russian borrowers concern 
46135,hold,mkt bull grip see nifty heading 
46149,hold,six sixty focus stocks 
46150,hold,yes bank results mixed bag feel experts 
46151,hold,bank baroda may hit 
46163,hold,expect upside coromandel international 
46165,hold,see correction cairn 
46167,hold,ganeshaspeaks market prediction july 
46168,buy,market fine fettle -end sensex target citi 
46169,hold,take profits mkt slide 
46171,hold,one way rally continue 
46172,hold,cairn withdraws hc plea retrospective tax 
46173,hold,nifty closes time highs crosses intraday 
46174,sell,britannia partially restarts delhi factory 
46175,hold,cos eyeing govts biggest indian railways deal 
46180,hold,upbeat fmcg 
46184,hold,upbeat psu banks 
46187,hold,nifty may retest july series 
46189,hold,european mkts red russian sanction concerns 
46190,buy,acc earnings broadly line estimates say experts 
46191,buy,fdi insurance check available room existing jvs 
46196,hold,tata steel retest 
46198,hold,expect profit booking silver astromoneyguru 
46202,hold,macro cues boosted rally credit suisse 
46204,hold,heres play august f&o series 
46206,hold,six sixty stocks radar 
46211,hold,see ipcas ratlam issue resolving -months 
46213,buy,sebi happy new investor protection measures govt 
46214,buy,nifty recovers days low closes time high 
46216,hold,checkout sukhanis views 
46221,hold,checkout key earnings move markets 
46227,hold,cairn -month target quant 
46228,buy,see mild mkt pullback like public sector banks sec 
46231,hold,earnings impact markets experts discuss 
46232,buy,ambuja cements ebitda grow more 
46233,hold,tips 
46234,sell,market getting narrow 
46235,hold,ganeshaspeaks market prediction july 
46237,hold,trading tips 
46238,hold,cautious cairn like dial colgate 
46240,sell,interact cnbc-tv sec playing jp associates 
46245,hold,expect profit booking pharma bank stocks 
46250,hold,six sixty stocks radar 
46252,hold,checkout f&o strategies 
46254,hold,expect upside 
46271,hold,market moves measured overweight cylicals ambit 
46273,hold,gagging expiry levels 
46274,hold,see correction nifty 
46275,hold,jlr announces cut models sold china 
46276,hold,ganeshaspeaks market prediction july 
46277,sell,expect shallow correction us solaris 
46278,buy,start golden decade indian 
46281,hold,know bombay burmah trades discount investments 
46284,buy,hero motocorp best bet 
46287,hold,defensives back 
46293,hold,leyland eyes exports & non-truck business growth 
46301,hold,market prediction july -aug 
46302,hold,interact cnbc-tv heres barclays playing metals 
46310,buy,nbfcs look interesting equityrush 
46316,buy,medium-term psu banks offer better returns 
46317,hold,experts upbeat bob post say nos beat estimates 
46324,hold,e-auction volume cut impact cils eps 
46329,hold,technical check markets 
46330,sell,sees mncs acquiring small pharma cos 
46331,hold,bull spread august series 
46332,hold,bull spread strategy infosys 
46333,hold,ganeshaspeaks market prediction july 
46334,hold,start correction 
46336,hold,see sideways movement nifty 
46337,hold,leyland focus non-truck biz exports 
46339,hold,l&t profit beat watching income morningstar 
46342,hold,mkt may see short-term correction 
46349,hold,indian mkt shaping big bull run bet auto bofa ml 
46351,hold,see growth indian mkt years 
46356,hold,overgrowth 
46362,hold,see no earnings upgrade consumer cos stanchart 
46363,hold,keen entry mtn talks telcos stakes 
46371,hold,mahindra bank may hit 
46374,hold,defensives stay dont ignore altamount cap 
46376,hold,bank could see downside idbi cap 
46380,hold,interact cnbc-tv heres jaipurias view autos 
46381,hold,ganeshaspeaks market prediction july 
46382,buy,fomc may signal more bond purchase reduction credit suisse 
46384,hold,reading dr reddys fy earnings 
46390,hold,six six stocks watch 
46393,hold,see upside hcl tech current levels ambit cap 
46397,hold,fed reserve hike rates sooner problematic ems jpm 
46398,buy,auto bank well l&t good yr story alchemys 
46400,hold,nifty move towards 
46402,hold,dont see fed raising interest rate near-term jp morgan 
46404,hold,july f&o expiry today heres expect 
46409,hold,expect upmove ranbaxy 
46411,hold,interact cnbc-tv specific betting pharma alchemy cap 
46414,buy,dr reddys lupin glenmark top pharma bets nomura 
46415,buy,communications may head higher 
46416,hold,see nifty closer short-term 
46422,hold,six sixty stocks radar 
46430,hold,icici bank earnings meet estimates believe experts 
46431,hold,maruti line margins stay pressured ahead analyst 
46434,hold,playing maruti tech mahindra 
46435,hold,experts playing maruti post earnings 
46437,hold,bank may hit 
46446,hold,upbeat nuvo 
46449,sell,aug may not peaceful month markets 
46451,hold,heres experts analyse tech mahindra figures 
46452,buy,icici bank bank good picks 
46459,hold,bull spread strategy infosys 
46460,hold,nifty consolidate within range 
46461,hold,cues affect markets 
46462,sell,market may remain choppy 
46463,hold,heres expect f&o mkt aug 
46464,hold,ganeshaspeaks market prediction august 
46465,hold,vodafone pulls ttsl race 
46466,buy,finmin confident hitting fy gdp-mark sources 
46469,buy,upgrade maruti target post strong july sales 
46471,hold,add glenmark pharma cipla portfolio 
46473,buy,first leg bull run nifty slide jm fin 
46475,buy,healthy mkt sees correction focus picks 
46479,hold,lupin may give return 
46484,hold,specific ideas 
46485,sell,pvt banks outpace economy rebounds idfc sec 
46491,buy,best play despite tumbling short-term ubs bank 
46493,hold,six sixty stocks radar 
46497,hold,experts playing tata motots l&t idbi bank 
46502,hold,market bounce back 
46503,hold,recent market rally lost steam experts discuss 
46504,buy,mkt complacent right correction likely 
46513,hold,ganeshaspeaks market prediction august 
46519,hold,psu banks balance sheets not reflecting reality dimensions 
46520,hold,taparias f&o strategies aug 
46522,hold,maintain december sensex target citi 
46523,sell,costly developed markets may slow momentum jpmorgan chase 
46524,hold,expect maximum correction us mkt nomura 
46533,hold,mkt corrective phase defensives back flavour 
46535,hold,market prediction august 
46536,hold,expect profit booking bank nifty astromoneyguru 
46539,buy,sc extends interim relief dlf cr fine case 
46544,hold,checkout desais specific f&o strategies 
46545,hold,ems saw bn inflows last week july quant 
46549,buy,replaced idea ril top- list macquarie 
46550,hold,see nifty closer months 
46551,hold,six sixty stocks radar 
46554,hold,dont create shorts mkt nifty likely 
46572,buy,market see new highs correction happens 
46573,buy,midcap rally not yet l&t correct more quantum 
46574,hold,see upside tata communications 
46576,hold,ganeshaspeaks market prediction august 
46577,buy,see better evidence economic recovery september clsa 
46578,hold,correction already 
46579,sell,nifty may remain choppy 
46580,hold,steels cfo arrested 
46582,hold,nifty bounces back closes points up 
46590,hold,crompton greaves may correct post results 
46593,sell,crude oil may cross usd barrel astromoneyguru 
46594,hold,checkout diwans specific ideas 
46595,hold,nifty hover range like cummins 
46596,hold,govt privatise airports chennai kolkata left 
46604,hold,maruti suzuki m&m portfolio 
46605,hold,larsen toubro may correct 
46606,hold,checkout bothras specific bets today 
46607,hold,interact cnbc-tv heres quantum playing psu banks 
46608,sell,expect shallow correction markets macquarie 
46614,hold,heres trade jspl hero moto coal today 
46615,hold,six sixty stocks radar 
46619,hold,motherson sumi may hit 
46628,hold,expert take wont rbi cut rates till inflation target met 
46629,hold,coal mulls hike e-auction quantum cut 
46633,hold,big nifty move post nov cautious l&t infy violet arch 
46638,buy,nifty consolidate moving up icici direct 
46639,hold,volatile nifty breach soon 
46640,hold,market correction resume today 
46641,hold,ganeshaspeaks market prediction august 
46642,hold,nifty may inch towards 
46643,hold,nifty closes up amidst volatility 
46646,hold,see upside gmr infrastructure 
46647,hold,know ccl m-cap cr profit cr yrs 
46651,hold,see returns indian mkt -months amp cap 
46652,hold,expect upmove sun pharma 
46661,hold,midcap cement cos still steam left cap 
46663,hold,book south indian bank 
46674,hold,pfc may bounce 
46676,hold,sesa sterlite may hit 
46678,buy,colgate palmolive may head higher 
46687,buy,normal correction nothing panic 
46688,hold,six sixty stocks radar 
46691,hold,mkt appears turned defensive july 
46698,hold,may see secular uptrend markets jpmorgan 
46699,hold,checkout taparias derivative strategies aug 
46700,hold,nifty see levels weeks 
46701,buy,indian sector remain strong like hcl tcs quant 
46703,hold,ganeshaspeaks market prediction august 
46704,sell,sector drag market 
46706,buy,expect higher levels upl 
46708,hold,interim relief dlf sc hear penalty case aug 
46713,buy,better amongst ems like psu banks blackridge cap 
46720,buy,bharti airtel complete sale africa towers biz soon 
46729,hold,incumbent telcos prepare  auction may not sweat 
46730,buy,nifty likely consolidate more time 
46731,hold,railways fdi benefits opportunity 
46733,hold,mkts focus ecb boj meeting societe generale 
46742,hold,ganeshaspeaks market prediction august 
46743,hold,markets still rally mode 
46744,sell,govt sets up body viability check revive sick psus 
46745,hold,stage set spectrum auction teleco giants lock horns 
46746,buy,govt pushes more coal supply power cos sources 
46747,hold,nifty ends volatile trading session points cut 
46749,hold,clsa sees deeper summer correction us market 
46750,buy,geopolitics govts action decide mkt trend 
46752,hold,heres experts suggest tcs jubilant foodworks 
46764,hold,sloth reforms end junk rally economy turning ambit 
46768,hold,heres experts marke sbis earnings 
46770,hold,tata steel looks pare crore debt 
46776,hold,indian mkt may move sideways months finaport 
46777,hold,play market monday 
46794,hold,credit mkt bigger trigger mkt clsa 
46795,hold,pipavav talks european cos strategic tie-up 
46799,buy,m&m margins quite healthy expect better vols ahead expert 
46801,hold,selective nothing trade nifty 
46803,hold,market recover 
46804,hold,see upside emerging markets jp morgan 
46805,hold,ganeshaspeaks market prediction august 
46809,buy,best textile space 
46812,hold,know infratechs mkt cap zoomed yrs 
46818,hold,market prediction aug 
46823,hold,reits regulation in-line standards 
46824,hold,focus existing winners create 
46826,hold,bull spread strategy bharti airtel 
46829,hold,us move sideways ems see benefits 
46832,hold,optimistic midcap space 
46842,sell,sedan launch game changer tata motors pro 
46851,hold,drop market wont impact bull trend 
46852,hold,ganeshaspeaks market prediction august 
46854,hold,see upside nifty 
46855,buy,good trading session nifty ends day 
46868,hold,investors likely favour china see rate hikes us f&c 
46871,hold,reforms key market upmove like tata motors 
46874,hold,godrej consumer products may hit 
46876,hold,ongc may rally towards 
46877,hold,european markets nervous may head lower etx cap 
46885,hold,nifty trades range 
46887,buy,good trading session nifty ends up 
46889,hold,vistara jet airways air take low-cost carriers 
46890,hold,mkt cheers corp nos modis i-day speech next trigger pros 
46893,hold,see lower levels ntpc 
46898,buy,expect higher levels dr reddys labs 
46899,hold,see sensex august-end nomura 
46903,hold,geopolitical worries ebb indian mkt resume uptrend 
46904,sell,nifty may top sharp correction unlikely phillip cap 
46907,hold,ganeshaspeaks market prediction august 
46920,hold,steel case bank consortium meet aug 
46934,hold,may head towards 
46945,hold,mkt correction giving lot opportunities use 
46946,hold,nifty ends volatile trading session 
46947,buy,ongc topline marginally expectations icici direct 
46965,hold,ganeshaspeaks market prediction august 
46967,hold,market may remain volatile 
46977,hold,interact cnbc-tv explains approach space 
46985,hold,jsw steel likely acquire welspun maxsteel cr 
47005,hold,upbeat voltas 
47006,buy,next yrs great mf 
47007,hold,optimistic voltas target 
47017,hold,expect correction markets expert 
47018,hold,nifty may breach soon like private banks 
47021,hold,interact cnbc-tv heres playing adani ports 
47022,buy,nifty closes up high volumes 
47023,buy,policy action macro drive mkt 
47024,hold,nifty up pts since last independence day 
47027,hold,know inoperational orissa minerals doubles ytd 
47036,hold,market prediction aug 
47038,hold,traders eyeing already 
47039,hold,ganeshaspeaks market prediction august 
47048,hold,overweight dms like china banque 
47049,hold,add infosys correction 
47050,buy,focus stocks picks top pharma bets 
47056,hold,cautious itc 
47067,hold,asia ex-japan may see rally credit suisse 
47077,hold,possible upbeat banks oil & gas 
47080,hold,insight wall street schaeffers 
47081,sell,dlfs mall troubled environmental nod 
47082,hold,goa govt renew mining leases no auction 
47083,buy,nifty ends new time closing high 
47084,hold,bankers tighten noose steel appoint auditors 
47100,hold,ganeshaspeaks market prediction august 
47102,buy,see fuel under-recovery cr fy icici direct 
47105,hold,expect return bharti airtel 
47110,hold,monsoon remains problem indian market macquarie 
47120,hold,us european mkts climb ukraine tension eases 
47126,hold,see sensex earnings growth fy 
47137,hold,expect bpcl rally current levels 
47140,hold,expect apollo hospitals give return 
47157,sell,market choppy take profit & sit aside 
47158,hold,ganeshaspeaks market prediction august 
47159,hold,see correction coming sessions 
47160,hold,midcaps 
47164,hold,expect profit booking nifty astromoneyguru 
47176,hold,indian mkt deliver returns 
47177,hold,see nifty plus months cimb 
47180,hold,ems seeing largest inflows japan us quant 
47192,hold,maintain overweight & healthcare jp morgan 
47193,hold,exits force motors play 
47195,buy,mohindars top trading ideas 
47198,hold,purvankara cashes realty boom big launches cued 
47199,sell,usl fails furnish financials dropped indices 
47200,hold,checkout experts discussing trading ideas 
47202,hold,harayana discom moves sc seeks stay aptels order 
47204,hold,see earnings upgrades another quarters 
47205,buy,m&m rolls first advanced tractor new platform 
47211,hold,shasun pharma may go 
47213,buy,stay cash mkt book higher levels 
47215,buy,thukrals top trading ideas 
47216,hold,ganeshaspeaks market prediction august 
47217,hold,see consolidation nifty 
47219,hold,midcap rally continue 
47221,hold,stay nestle 
47224,hold,add ranbaxy laboratories target 
47232,hold,market may see volatility astromoneyguru 
47236,hold,picks 
47240,buy,plilladher sees nifty soon picks top bets 
47242,buy,exide industries may head higher 
47245,buy,checkout capitals top pharma bets 
47249,hold,private sector banks safest bet 
47251,hold,trading ideas 
47252,hold,irb infrastructure may hit 
47256,hold,trading ideas 
47260,hold,stay ranbaxy laboratories 
47270,sell,nifty ends choppy trading session 
47271,hold,abd acquires ownership rights mansion house brandy 
47272,hold,psu stake sale bigger pie investors 
47273,hold,key takeaways morgan stanley investor survey 
47283,hold,expect ksb pumps year 
47285,hold,expect see traction consumption infra 
47287,hold,ganeshaspeaks market prediction august 
47288,hold,picks 
47289,hold,trading ideas 
47290,hold,sideway consolidation may continue 
47291,hold,bank nifty lead markets 
47292,hold,expect mkts move lower 
47294,buy,diwans top trading ideas 
47306,hold,trading ideas 
47308,hold,iron ore royalty impact sail hind zinc 
47310,hold,yes bank rally 
47311,hold,picks 
47315,hold,united spirits may see lower levels 
47317,hold,checkout plilladher recommending pharma space 
47321,hold,larsen toubro may hit 
47329,buy,hiking fii limit bank sends fresh plea govt 
